"","iso3c","date","region","subregion","population","hospital_beds_per_thousand","population_density","median_age","aged_65_older","aged_70_older","life_expectancy","daily_covid_deaths","daily_covid_deaths_per_100k","daily_covid_cases","daily_covid_cases_per_100k","daily_tests","daily_tests_per_100k","daily_positive_rate","daily_vaccinations","daily_vaccinations_per_100k","vaccinated_pct","fully_vaccinated_pct","daily_total_deaths","daily_total_deaths_per_100k","daily_expected_deaths","daily_expected_deaths_per_100k","daily_excess_deaths","daily_excess_deaths_per_100k","cumulative_daily_tests_per_100k","cumulative_daily_covid_cases_per_100k","cumulative_daily_covid_deaths_per_100k","cumulative_daily_vaccinations_per_100k","weekday","vdem_freedom_of_expression_score","vdem_liberal_democracy_score","boix_democracy_yes_no","boix_democracy_duration_years","freedom_house_civil_liberties","freedom_house_political_rights","freedom_house_freedom_score","polity_democracy_score","island","wdi_obs_lag","wdi_prop_NA","wdi_prop_less_2_usd_day","wdi_gini_index","wdi_life_expectancy_at_birth","wdi_gdppc_nominal","wdi_gdppc_ppp","wdi_urban_population_pct","wdi_pop_over_65","wdi_pop_under_15","wdi_urban_pop_1m_cities_pct","lat_largest_city","lng_largest_city","lat_capital","lng_capital","largest_city_pop_pct","demography_adjusted_ifr","tourist_arrivals_in_thousands_2019_per_100k","centroid_latitude","centroid_longitude","mean_elevation","mean_distance_to_coast","percent_land_area_in_tropics","AIDS_deaths_latest_per_100k","AIDS_deaths_latest_year","TB_deaths_latest_per_100k","malaria_deaths_latest_per_100k","total_deaths_latest_per_100k","mobility_retail_rec_pct_of_baseline","mobility_grocery_and_pharma_pct_of_baseline","mobility_parks_pct_of_baseline","mobility_transit_rec_pct_of_baseline","mobility_workplaces_rec_pct_of_baseline","oxcgrt_schools_closed","oxcgrt_workplaces_closed","oxcgrt_cancel_public_events","oxcgrt_gathering_restrictions","oxcgrt_public_transport_closed","oxcgrt_stay_at_home_required","oxcgrt_internal_movement_restrictions","oxcgrt_international_movement_restrictions","oxcgrt_face_masks_required","sero_nat_delta","sero_nat_or_reg_delta","sero_nat_30d_wma_interpolated","sero_reg_or_nat_30d_wma_interpolated","weekly_mean_temperature_in_major_cities_2015_2019","country","wb_income_group","imf_economy","economist_region","is_subregion","continent","sero_nat_or_reg_delta_region_average","sero_nat_or_reg_delta_sub_region_average","sero_nat_or_reg_delta_econ_region_average","sero_nat_delta_region_average","sero_nat_delta_sub_region_average","sero_nat_delta_econ_region_average","sero_nat_30d_wma_interpolated_region_average","sero_nat_30d_wma_interpolated_sub_region_average","sero_nat_30d_wma_interpolated_econ_region_average","sero_reg_or_nat_30d_wma_interpolated_region_average","sero_reg_or_nat_30d_wma_interpolated_sub_region_average","sero_reg_or_nat_30d_wma_interpolated_econ_region_average","daily_excess_deaths_per_100k_region_average","daily_excess_deaths_per_100k_sub_region_average","daily_excess_deaths_per_100k_econ_region_average","daily_tests_per_100k_region_average","daily_tests_per_100k_sub_region_average","daily_tests_per_100k_econ_region_average","daily_covid_cases_per_100k_region_average","daily_covid_cases_per_100k_sub_region_average","daily_covid_cases_per_100k_econ_region_average","daily_covid_deaths_per_100k_region_average","daily_covid_deaths_per_100k_sub_region_average","daily_covid_deaths_per_100k_econ_region_average","daily_positive_rate_region_average","daily_positive_rate_sub_region_average","daily_positive_rate_econ_region_average","demography_adjusted_ifr_region_average","demography_adjusted_ifr_sub_region_average","demography_adjusted_ifr_econ_region_average","daily_tests_per_100k_dist_average","daily_covid_cases_per_100k_dist_average","daily_covid_deaths_per_100k_dist_average","daily_positive_rate_dist_average","daily_excess_deaths_per_100k_dist_average","daily_tests_per_100k_contiguous_country_average","daily_covid_cases_per_100k_contiguous_country_average","daily_covid_deaths_per_100k_contiguous_country_average","daily_positive_rate_contiguous_country_average","daily_excess_deaths_per_100k_contiguous_country_average","demography_adjusted_ifr_dist_average","demography_adjusted_ifr_contiguous_country_average","daily_vaccinations_per_100k_lagged_two_weeks","vaccinated_pct_lagged_two_weeks","fully_vaccinated_pct_lagged_two_weeks","cumulative_daily_vaccinations_per_100k_lagged_two_weeks","vaccinated_pct_over_pop_65","fully_vaccinated_pct_over_pop_65","vaccinated_pct_over_covid_deaths","vaccinated_pct_over_covid_cases","fully_vaccinated_pct_over_covid_deaths","fully_vaccinated_pct_over_covid_cases","vaccinated_pct_65_plus_over_covid_deaths","fully_vaccinated_pct_65_plus_over_covid_deaths","virus_discovery_country","vaccinated_pct_intp","fully_vaccinated_pct_intp","cumulative_daily_vaccinations_per_100k_intp","vaccinated_pct_lagged_two_weeks_intp","fully_vaccinated_pct_lagged_two_weeks_intp","cumulative_daily_vaccinations_per_100k_lagged_two_weeks_intp","vaccinated_pct_over_pop_65_intp","fully_vaccinated_pct_over_pop_65_intp","gdpppc_ppp_imf","temporal_recency"
"25974","CHN",2021-10-18,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,19.429,0.00134529728432567,NA,NA,NA,1632857,113.061819331523,NA,NA,NA,NA,NA,NA,NA,NA,0,6.59894304377448,0.318453172875648,154273.701623637,1,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,16.3476888166035,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17132130798399,0.243286288226777,0.206622932887901,230.84513418325,269.141110013058,221.186846939608,9.31429406566493,11.4994933996615,13.0158354515317,0.0837280574718744,0.104460493700024,0.136518046972389,7.51461957491936,4.58215421810475,6.29119398724303,0.431918222111563,0.703138340439921,0.397214042838443,325.154273137441,11.9659811343501,0.175613375041393,7.54540937856313,0.536319988417911,175.188481280928,7.74054900030606,0.116682682513014,5.87363636363636,1.04805288140683,0.421046241553652,0.352326191158374,92.7245581977315,NA,NA,153149.423894181,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,80.3812903225806,73.648,154273.701623637,78.578064516129,72.9408,153149.423894181,1.84369041231269,2.47645897941923,15983.52,-58
"150651","TWN",2021-10-18,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,4.571,0.0191615949154157,19855,83.2319989161186,0.02,280586,1176.21423560202,62.37,22.33,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15588.1985032241,68.425326036361,3.54651316822027,81097.7049347458,1,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-14,10,-20,-19,-2,0,2,1,3,1,0,1,2,3,NA,NA,NA,NA,24.3107546688914,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246824011788133,0.450855840579,0.320124218558324,239.171801324895,316.094363676141,226.740506154586,9.22457864086864,10.9620600556865,12.9130902180828,0.0829278089718545,0.0996090413515766,0.135446354402821,7.93738142765474,5.73437307918617,6.54365393899653,0.424743491624534,0.665745224978611,0.391609952186892,325.649238539391,11.8449753388194,0.173935192155545,7.60286234662208,0.548812048875912,NA,NA,NA,NA,NA,0.418748029794204,NA,1155.81181108805,56.92,14.44,68541.0878923201,NA,NA,0,0.721050816667091,0,1.48828107708033,NA,NA,FALSE,62.37,22.33,81097.7049347458,56.92,14.44,68541.0878923201,NA,NA,51260.91,-58
"26082","CHN",2021-10-19,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,20.571,0.00142437132306672,NA,NA,NA,1735000,120.134375845645,NA,NA,NA,NA,NA,NA,NA,NA,0,6.60036741509755,0.318453172875648,154393.835999483,2,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,16.3476888166035,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17132130798399,0.243286288226777,0.206622932887901,222.993432658104,250.20499804346,209.857439540248,8.93971574720862,9.97958671131313,12.8577360051732,0.0811957549425144,0.0928188501372395,0.133869779437748,7.35888971153581,3.94968258956924,6.25839353263475,0.431918222111563,0.703138340439921,0.397214042838443,323.850642109549,12.2412807901657,0.174975311276588,7.56239126988386,0.536319988417911,174.804283629425,7.18624135328493,0.113226353957495,5.64727272727273,1.04805288140683,0.421046241553652,0.352326191158374,73.8017668217357,NA,NA,153223.225661003,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,80.52,73.7024,154393.835999483,78.7167741935484,72.9952,153223.225661003,1.83065501362654,2.4713466779438,15983.52,-57
"150653","TWN",2021-10-19,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,4.857,0.0203605045950938,18896,79.2118786964984,0.03,292009,1224.09935892706,63.15,22.96,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15667.4103819206,68.4456865409561,3.54651316822027,82321.8042936728,2,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-14,12,-18,-20,1,1,2,1,3,1,0,1,2,3,NA,NA,NA,NA,24.3107546688914,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246824011788133,0.450855840579,0.320124218558324,231.103965225413,293.391064933711,215.116848203816,8.8535368791779,9.51253066198418,12.7561961092851,0.0804197094559395,0.0885080699319338,0.13281887627077,7.77230295579317,4.93963864831694,6.50913046310595,0.424743491624534,0.665745224978611,0.391609952186892,324.386694394013,12.1204848312108,0.173322800412898,7.62250393682993,0.548812048875912,NA,NA,NA,NA,NA,0.418748029794204,NA,1064.1832524223,57.08,15.1,69605.2711447424,NA,NA,0,0.750284594329208,0,1.56857327400603,NA,NA,FALSE,63.15,22.96,82321.8042936728,57.08,15.1,69605.2711447424,NA,NA,51260.91,-57
"26068","CHN",2021-10-20,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,19.857,0.00137493273842477,NA,NA,NA,1831571,126.821117522757,NA,NA,NA,NA,NA,NA,NA,NA,0,6.60174234783597,0.318453172875648,154520.657117005,3,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,16.3476888166035,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17132130798399,0.243286288226777,0.206622932887901,216.958958124525,232.227700322598,206.776031357818,8.84950624493663,9.8076091330371,12.9928429901771,0.0730331559564833,0.0928900782234264,0.131851787176935,7.35513320767355,3.90773262687308,6.25943774229062,0.431918222111563,0.703138340439921,0.397214042838443,324.767312218827,12.4246838455815,0.171101982730274,7.6030843022713,0.536319988417911,176.609832142876,7.17239939011472,0.113243478222796,5.68909090909091,1.04805288140683,0.421046241553652,0.352326191158374,60.4480173563388,NA,NA,153283.673678359,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,80.6587096774194,73.7568,154520.657117005,78.8554838709677,73.0496,153283.673678359,1.81761961494039,2.46623437646838,15983.52,-56
"150443","TWN",2021-10-20,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,4.857,0.0203605045950938,18626,78.0800408870121,0.03,307752,1290.09388720389,63.84,23.86,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15745.4904228077,68.4660470455512,3.54651316822027,83611.8981808767,3,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-17,7,-18,-18,2,1,2,1,3,1,0,1,2,3,NA,NA,NA,NA,24.3107546688914,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246824011788133,0.450855840579,0.320124218558324,224.79293925863,271.159273457147,211.956956012871,8.76418714445662,9.34852842624079,12.8902404840037,0.0723351262246276,0.0885759899764509,0.130816725632067,7.7683345523786,4.88709379208378,6.51021670959242,0.424743491624534,0.665745224978611,0.391609952186892,325.335662216395,12.2995427975697,0.169367830182518,7.66218736480069,0.548812048875912,NA,NA,NA,NA,NA,0.418748029794204,NA,994.520731244358,57.29,16.24,70599.7918759868,NA,NA,0,0.736235846158593,0,1.55024881987044,NA,NA,FALSE,63.84,23.86,83611.8981808767,57.29,16.24,70599.7918759868,NA,NA,51260.91,-56
"26053","CHN",2021-10-21,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,26,0.00180028459480505,NA,NA,NA,1888000,130.728358268921,NA,NA,NA,NA,NA,NA,NA,NA,0,6.60354263243078,0.318453172875648,154651.385475274,4,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,16.3476888166035,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17132130798399,0.243286288226777,0.206622932887901,208.472534928795,212.93760466023,201.418079550123,8.73767641669665,9.78758710859015,13.1292499017073,0.0747201047857262,0.0929329134101721,0.132956832964024,7.38878343051637,4.02734019055535,6.2465724123908,0.431918222111563,0.703138340439921,0.397214042838443,322.598083990025,12.5860178009807,0.167564085260889,7.63705265150128,0.536319988417911,175.323007478744,7.14096444836919,0.113120132711745,5.71,1.04805288140683,0.421046241553652,0.352326191158374,65.4828594342871,NA,NA,153349.156537794,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,80.7974193548387,73.8112,154651.385475274,78.9941935483871,73.104,153349.156537794,1.80458421625423,2.46112207499295,15983.52,-55
"150430","TWN",2021-10-21,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,4,0.0167679675479463,18356,76.9482030775257,0.02,319824,1340.6996132636,64.36,24.78,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15822.4386258852,68.4828150130991,3.54651316822027,84952.5977941403,4,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-20,-1,-35,-22,0,1,2,1,3,0,0,0,2,3,NA,NA,NA,NA,24.3107546688914,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246824011788133,0.450855840579,0.320124218558324,215.891653358676,247.283123448032,206.428873200098,8.65358919965974,9.3302285603013,13.0257104929255,0.0740059516860177,0.0886168357712268,0.131913096600072,7.80444702816127,5.03943507590661,6.49723602988047,0.424743491624534,0.665745224978611,0.391609952186892,323.167299856956,12.4552508243486,0.165867751723666,7.69443769030382,0.548812048875912,NA,NA,NA,NA,NA,0.418748029794204,NA,964.317429698619,57.48,17.5,71564.1093056854,NA,NA,0,0.597610363408807,0,1.26128651895652,NA,NA,FALSE,64.36,24.78,84952.5977941403,57.48,17.5,71564.1093056854,NA,NA,51260.91,-55
"26282","CHN",2021-10-22,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,30.429,0.00210695615135857,NA,NA,NA,1972286,136.564465474987,NA,NA,NA,NA,NA,NA,NA,NA,0,6.60564958858214,0.318453172875648,154787.949940749,5,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,15.1454039643234,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17132130798399,0.243286288226777,0.206622932887901,199.647813335126,192.572257732363,195.897161525029,8.42165366787371,9.57005344622445,13.0134136695444,0.0796767020954839,0.097363123132893,0.135024120594646,7.58074755420809,4.36279305738894,6.45655049390265,0.431918222111563,0.703138340439921,0.397214042838443,320.577492931161,12.9776642933113,0.173634478740324,7.79484372731623,0.536319988417911,174.003531065823,7.08473427593483,0.115555182564626,5.77090909090909,1.04805288140683,0.421046241553652,0.352326191158374,70.8936147839736,NA,NA,153420.050152578,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,80.9361290322581,73.8656,154787.949940749,79.1329032258064,73.1584,153420.050152578,1.79154881756808,2.45600977351753,15983.52,-54
"150537","TWN",2021-10-22,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,4.571,0.0191615949154157,17700,74.1982563996625,0.03,326000,1366.58935515763,65.21,25.83,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15896.6368822848,68.5019766080145,3.54651316822027,86319.187149298,5,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-17,2,-33,-15,-3,1,2,1,3,0,0,0,2,3,NA,NA,NA,NA,23.6460042841305,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246824011788133,0.450855840579,0.320124218558324,206.724261523684,222.46882643141,200.796403962578,8.34050725846753,9.122410782875,12.9107181800632,0.0789151752756379,0.092841293533545,0.133964155630578,8.00667551407901,5.4570844038047,6.71526464481753,0.424743491624534,0.665745224978611,0.391609952186892,321.160466382523,12.8383652517773,0.171857502646729,7.85221788004857,0.548812048875912,NA,NA,NA,NA,NA,0.418748029794204,NA,950.492240455338,NA,NA,72514.6015461408,NA,NA,0,0.666631887107311,0,1.42121549487638,NA,NA,FALSE,65.21,25.83,86319.187149298,57.5466666666667,17.9266666666667,72514.6015461408,NA,NA,51260.91,-54
"26147","CHN",2021-10-23,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,33.714,0.00233441518574067,NA,NA,NA,2022857,140.066088253599,NA,73.92,NA,NA,NA,NA,NA,NA,0,6.60798400376788,0.318453172875648,154928.016029003,6,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,15.1454039643234,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17132130798399,0.243286288226777,0.206622932887901,198.137257463522,192.448504582758,197.980543318545,8.51194052070746,9.56441925507866,13.1671632913849,0.0781740544571371,0.0974556277130977,0.133413964785969,7.61570835538892,4.33199211807,6.59924603601254,0.431918222111563,0.703138340439921,0.397214042838443,322.095506393667,13.0470640821665,0.169128880240485,7.83930611695977,0.536319988417911,178.645128893185,7.01086473827736,0.116130788038529,5.74090909090909,1.04805288140683,0.421046241553652,0.352326191158374,74.721712249681,NA,NA,153494.771864827,NA,2.4508974720421,NA,NA,0,0.0608815480441167,NA,NA,TRUE,81.0748387096774,73.92,154928.016029003,79.2716129032258,73.2128,153494.771864827,1.77851341888193,2.4508974720421,15983.52,-53
"150157","TWN",2021-10-23,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,4,0.0167679675479463,17390,72.8987389146967,0.02,338542,1419.16531740421,NA,NA,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15969.5356211995,68.5187445755625,3.54651316822027,87738.3524667022,6,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-13,7,-29,-25,-1,1,2,1,3,0,0,0,2,3,NA,NA,NA,NA,23.6460042841305,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246824011788133,0.450855840579,0.320124218558324,205.201801248068,222.642024629485,203.015971399588,8.4300370616192,9.11755278207156,13.0633478071789,0.0774268895077912,0.0929295019291637,0.132366639850486,8.04417249623844,5.4210299738176,6.86410726342871,0.424743491624534,0.665745224978611,0.391609952186892,322.660590449101,12.9065883537002,0.167344505501398,7.89686258263393,0.548812048875912,NA,NA,NA,NA,NA,0.418748029794204,NA,936.671243203943,NA,NA,73451.2727893447,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,65.86,26.365,87738.3524667022,57.6133333333333,18.3533333333333,73451.2727893447,NA,NA,51260.91,-53
"26376","CHN",2021-10-24,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,35.286,0.00244326316201119,NA,NA,NA,2018429,139.75948593876,NA,NA,NA,NA,NA,NA,NA,NA,0,6.61042726692989,0.318453172875648,155067.775514942,0,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,15.1454039643234,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17132130798399,0.243286288226777,0.206622932887901,197.120927541677,192.49141752456,200.85917751635,8.03688517478445,8.26279961051182,12.6963386024608,0.0723172990393942,0.0880939707875831,0.131104560223326,7.58180623211274,3.81484638896984,6.51650120864195,0.431918222111563,0.703138340439921,0.397214042838443,322.246316781143,13.0601050149822,0.164118024623669,7.89783241319059,0.534559643926371,179.577427933889,6.65147551342582,0.112930159011737,5.70545454545455,1.04805288140683,0.421046241553652,0.352326191158374,80.142369164639,NA,NA,153574.914233992,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,81.2135483870968,73.9533333333333,155067.775514942,79.4103225806452,73.2672,153574.914233992,1.76547802019577,2.44776493437334,15983.52,-52
"150386","TWN",2021-10-24,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,4.429,0.0185663320674636,17259,72.3495879775014,0.03,351084,1471.7412796508,66.51,26.9,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,16041.885209177,68.53731090763,3.54651316822027,89210.093746353,0,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-14,6,-22,-23,-10,1,2,1,3,0,0,0,2,3,NA,NA,NA,NA,23.6460042841305,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246824011788133,0.450855840579,0.320124218558324,204.159118360455,222.834469379229,206.03259821436,7.95945634603542,7.87606439011898,12.5961651278222,0.0716261112604205,0.0840026278662218,0.130075364551811,8.00779391064289,4.77074818167133,6.77762880021605,0.424743491624534,0.665745224978611,0.391609952186892,322.796109260992,12.9192182442723,0.162340885815569,7.95845082785486,0.547001398089319,NA,NA,NA,NA,NA,0.418748029794204,NA,850.534193910142,57.68,18.78,74301.8069832548,NA,NA,0,0.621786460939355,0,1.35719887413159,NA,NA,FALSE,66.51,26.9,89210.093746353,57.68,18.78,74301.8069832548,NA,NA,51260.91,-52
