continent,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Americas,2021-10-25,1026788511,298.28026169553334,298.28026169553334,298.28026169553334,298.28026169553334,294.6686395311586,294.6686395311586,293.16820959072777,13109.204046431068,273.1084176339806,220.85885766207218
Asia,2021-10-25,4679006159,184.81294218348418,216.02668734517616,216.02668734517616,216.02668734517616,184.81294218348418,184.81294218348418,131.80233418733735,661.31669447321,12.966994009278627,24.7666602184526
Africa,2021-10-25,1371693397,136.76856825014144,136.76856825014144,136.76856825014144,136.76856825014144,132.64288027957303,102.202324633445,57.38316438806837,1990.820637770999,36.196738868563614,15.82868062752656
Europe,2021-10-25,747993718,303.1760682418812,303.1760682418812,303.1760682418812,303.1760682418812,303.03337038799765,303.03337038799765,302.05364839034104,14706.392026696249,300.1304495244133,171.47852918197904
Oceania,2021-10-25,43202462,-40.632066023194106,-23.409166027554747,-23.409166027554747,-23.409166027554747,-40.632066023194106,-40.632066023194106,-40.632066023194106,-752.6770186800851,-35.841762794289764,8.316903328333463
Americas,2021-11-01,1026788511,300.0436999085243,300.0436999085243,300.0436999085243,300.0436999085243,296.46167554158114,296.46167554158114,294.81424307213354,13173.916756797054,274.45659909993867,222.3167037364718
Asia,2021-11-01,4679006159,187.25363626602177,218.25657435314628,218.25657435314628,218.25657435314628,187.25363626602177,187.25363626602177,133.53667471464726,668.7873623039122,13.113477692233571,25.016862988061735
Africa,2021-11-01,1371693397,138.53230197787116,138.53230197787116,138.53230197787116,138.53230197787116,134.17349494316377,103.7313555962209,57.70927038552466,1995.1258595970867,36.27501562903794,15.921486060780389
Europe,2021-11-01,747993718,311.6990644720681,311.6990644720681,311.6990644720681,311.6990644720681,311.5944655594533,311.5431063642451,310.546216455304,15101.91783424569,308.2024047805243,174.47307385006675
Oceania,2021-11-01,43202462,-40.18675665392547,-22.334050611756254,-22.334050611756254,-22.334050611756254,-40.18675665392547,-40.18675665392547,-40.18675665392547,-753.9199175716985,-35.900948455795174,8.652527719369326
Americas,2021-11-08,1026788511,301.8366451124667,301.8366451124667,301.8366451124667,301.8366451124667,298.2743927542077,298.2743927542077,296.4583938213088,13240.746670439778,275.8488889674953,223.62203632019407
Asia,2021-11-08,4679006159,189.57700179153517,220.15934052754935,220.15934052754935,220.15934052754935,189.57700179153517,189.57700179153517,134.84480949826352,675.5087594816453,13.245269793757751,25.231267963372648
Africa,2021-11-08,1371693397,140.44901187815364,140.44901187815364,140.44901187815364,140.44901187815364,135.8692271727601,105.5518442617792,58.02446951362253,2000.1367784850086,36.366123245181974,16.013053972585393
Europe,2021-11-08,747993718,320.50958332095865,320.50958332095865,320.50958332095865,320.50958332095865,320.3875345435195,320.2121807902999,319.396635545999,15508.39418563379,316.49784052313856,177.80157840844328
Oceania,2021-11-08,43202462,-39.487704663996716,-21.407419520239266,-21.407419520239266,-21.407419520239266,-39.487704663996716,-39.487704663996716,-39.487704663996716,-753.9573296093454,-35.9027299813974,8.953445755012758
Americas,2021-11-15,1026788511,303.45152644734543,303.45152644734543,303.45152644734543,303.45152644734543,299.89489431320396,299.89489431320396,297.9568567560541,13299.43609564651,277.07158532596895,224.94704315989372
Asia,2021-11-15,4679006159,191.64805490501493,222.06399973330073,222.06399973330073,222.06399973330073,191.64805490501493,191.64805490501493,136.15556221614779,681.4541818624765,13.361846703185813,25.442338256174114
Africa,2021-11-15,1371693397,142.21264038277434,142.21264038277434,142.21264038277434,142.21264038277434,137.37070246907962,107.45735456301136,58.31846575218031,2003.7010183961704,36.4309276072031,16.09856798049455
Europe,2021-11-15,747993718,329.57364141345306,329.57364141345306,329.57364141345306,329.57364141345306,329.439414166622,329.07637794902695,328.45192511421084,15926.034507786682,325.02111240380987,181.31069384195018
Oceania,2021-11-15,43202462,-38.763883445451455,-20.428604712681178,-20.428604712681178,-20.428604712681178,-38.763883445451455,-38.763883445451455,-38.763883445451455,-752.6628731067225,-35.84108919555822,9.210389444934874
Americas,2021-11-22,1026788511,305.0780674630047,305.0780674630047,305.0780674630047,305.0780674630047,301.53959157683215,301.53959157683215,299.47475023190225,13359.332312696672,278.31942318118064,226.16657365384174
Asia,2021-11-22,4679006159,193.81648437985345,224.07288751185487,224.07288751185487,224.07288751185487,193.81648437985345,193.81648437985345,137.4380377703704,687.7107267232814,13.484524053397674,25.656315362845408
Africa,2021-11-22,1371693397,143.92014771297917,143.92014771297917,143.92014771297917,143.92014771297917,138.70323068123318,109.03070537524827,58.614385481379315,2006.9934045528305,36.49078917368783,16.17475184215675
Europe,2021-11-22,747993718,338.7148976993669,338.7148976993669,338.7148976993669,338.7148976993669,338.5474870018032,338.1982257240699,337.57691222533066,16347.402267661184,333.620454442065,184.9763663389483
Oceania,2021-11-22,43202462,-38.22307454860378,-19.18708938490156,-19.18708938490156,-19.18708938490156,-38.22307454860378,-38.22307454860378,-38.22307454860378,-753.9738236755761,-35.90351541312267,9.610824957151747
Americas,2021-11-29,1026788511,306.89061258933606,306.89061258933606,306.89061258933606,306.89061258933606,303.3645530854827,303.3645530854827,301.1488680738151,13427.210076007043,279.73354325014674,227.26748254392965
Asia,2021-11-29,4679006159,195.7984340683109,226.28741807106624,226.28741807106624,226.28741807106624,195.7984340683109,195.7984340683109,138.7147251454583,693.0252960355433,13.588731294814574,25.874011485779707
Africa,2021-11-29,1371693397,145.7795903041509,145.7795903041509,145.7795903041509,145.7795903041509,140.28642926551325,110.57453502519462,59.11034090951367,2012.937768190724,36.59886851255862,16.259029859571452
Europe,2021-11-29,747993718,348.20335922433526,348.2460212045098,348.20335922433526,348.20335922433526,347.9136857521695,347.68065065528344,347.0419342572553,16763.358033216224,342.1093476166576,188.60366859391192
Oceania,2021-11-29,43202462,-37.87674580018511,-18.73543410553289,-18.73543410553289,-18.73543410553289,-37.87674580018511,-37.87674580018511,-37.87674580018511,-754.5556491311435,-35.9312213871973,9.747398192260432
Americas,2021-12-06,1026788511,308.892445966754,308.892445966754,308.892445966754,308.892445966754,305.7445573327088,305.7445573327088,302.94114046377,13496.931445691916,281.18607178524826,228.83801092706224
Asia,2021-12-06,4679006159,197.8507487489261,228.75600544772212,228.75600544772212,228.75600544772212,197.8507487489261,197.8507487489261,140.12636721312808,694.933354167632,13.626144199365333,26.128253574713877
Africa,2021-12-06,1371693397,147.60988368717145,147.60988368717145,147.60988368717145,147.60988368717145,141.81420634687146,112.25035131387686,59.47878848819402,2017.899769441405,36.689086717116446,16.333536305562607
Europe,2021-12-06,747993718,355.289552393481,355.47278074023836,355.289552393481,355.289552393481,355.07821780308717,354.9031467964358,353.84666541910156,17011.654131332685,347.17661492515685,192.16519649968504
Oceania,2021-12-06,43202462,-37.26725583926332,-17.758808730649623,-17.758808730649623,-17.758808730649623,-37.26725583926332,-37.26725583926332,-37.26725583926332,-753.4167393193549,-35.87698758663594,9.90480820282881
Americas,2021-12-13,1026788511,310.72853972699676,310.80689926873146,310.72853972699676,310.72853972699676,307.9985186159608,307.9985186159608,304.53836998352267,13556.746276794569,282.43221409988683,230.1398366542494
Asia,2021-12-13,4679006159,199.69313124162596,230.5384127777209,230.5384127777209,230.5384127777209,199.69313124162596,199.69313124162596,141.1910024263021,696.5770933486499,13.658374379385295,26.32173517512996
Africa,2021-12-13,1371693397,149.6715761193752,149.6715761193752,149.6715761193752,149.6715761193752,143.74057901821035,114.06543610892072,59.93812568618425,2027.163315055356,36.85751481918829,16.40038797970535
Europe,2021-12-13,747993718,361.9567359234891,362.04558175429855,361.9567359234891,361.9567359234891,361.71179563468417,361.4970460920736,360.22592814253295,17235.948112590173,351.7540431140852,195.77057397158515
Oceania,2021-12-13,43202462,-37.369078241925365,-17.282850659116715,-17.282850659116715,-17.282850659116715,-37.369078241925365,-37.369078241925365,-37.369078241925365,-756.5845285100444,-36.0278346909545,10.108509556700726
Americas,2021-12-20,1026788511,312.54817733517285,313.11391626410995,312.54817733517285,312.54817733517285,310.2706333897651,310.2706333897651,306.13844905395206,13613.574163685105,283.61612841010634,231.45334940351705
Asia,2021-12-20,4679006159,201.54259030199333,232.3038001586997,232.3038001586997,232.3038001586997,201.54259030199333,201.54259030199333,142.36465314907548,698.2682246451012,13.691533816570612,26.499615428268555
Africa,2021-12-20,1371693397,152.1413628505838,152.1413628505838,152.1413628505838,152.1413628505838,146.57327783454787,116.5011243716364,61.83086580757263,2039.1534174991202,37.075516681802185,16.485390648855038
Europe,2021-12-20,747993718,367.80527525580146,367.81455080200703,367.80527525580146,367.80527525580146,367.7368718543777,367.56313655274334,365.80520809425013,17432.402224304682,355.7633107000956,199.18129927395995
Oceania,2021-12-20,43202462,-36.87613139361021,-16.457730702641268,-16.457730702641268,-16.457730702641268,-36.87613139361021,-36.87613139361021,-36.87613139361021,-754.6873285804379,-35.93749183716371,10.214994228801126
Americas,2021-12-27,1026788511,314.4749087020956,315.51260854235124,314.4749087020956,314.4749087020956,312.5879450246684,312.5879450246684,307.91879683907945,13669.080571044597,284.7725118967624,232.78351972132648
Asia,2021-12-27,4679006159,203.39341704265325,234.2281086433722,234.2281086433722,234.2281086433722,203.39341704265325,203.39341704265325,143.4899631062762,699.376562721916,13.713265935723841,26.678093799876102
Africa,2021-12-27,1371693397,154.91187250922889,154.91187250922889,154.91187250922889,154.91187250922889,149.53028724006856,118.96403696840383,64.0017147943407,2052.3760840156556,37.315928800284645,16.583737116290866
Europe,2021-12-27,747993718,373.0303395287168,373.0785192128603,373.03856397513067,373.03856397513067,373.0303395287168,372.9696385784452,370.78859826159476,17606.48421668663,359.31600442217615,202.14683300321514
Oceania,2021-12-27,43202462,-36.700827808013536,-15.269972375533223,-15.269972375533223,-15.269972375533223,-36.700827808013536,-36.700827808013536,-36.700827808013536,-757.0287759760697,-36.0489893321938,10.330730688450117
Americas,2022-01-03,1026788511,318.30851008074245,319.0418972732516,318.30851008074245,318.30851008074245,316.04610247651243,316.04610247651243,312.93545353971524,13675.059393098778,284.8970706895579,234.00256345486125
Asia,2022-01-03,4679006159,204.52071673201115,235.65924765614722,235.65924765614722,235.65924765614722,204.52071673201115,204.52071673201115,143.90090648371762,698.9075856607602,13.704070307073732,26.830198557983984
Africa,2022-01-03,1371693397,157.3609969710763,157.3609969710763,157.3609969710763,157.3609969710763,151.7231785098176,122.02968371740012,66.11439212599073,2060.850056105545,37.47000102010081,16.697468144187617
Europe,2022-01-03,747993718,376.89068376574187,377.24205842788746,376.89068376574187,376.89068376574187,376.053415757087,376.053415757087,373.64718083289205,17630.95370971983,359.81538183101696,204.96998291635384
Oceania,2022-01-03,43202462,-34.70521228852953,-14.88270178203623,-14.88270178203623,-14.88270178203623,-34.70521228852953,-34.70521228852953,-34.70521228852953,-757.0287759760697,-36.0489893321938,10.504327276533452
Americas,2022-01-10,1026788511,322.33008571566506,323.15812491821924,322.33008571566506,322.33008571566506,319.51197809861065,319.51197809861065,314.8029824594502,13682.993126002151,285.0623567917115,235.517675460239
Asia,2022-01-10,4679006159,206.71643206047983,237.45555682550867,237.45555682550867,237.45555682550867,206.71643206047983,206.71643206047983,144.69020102612382,699.2334910754141,13.710460609321846,26.990425190419156
Africa,2022-01-10,1371693397,159.52536260456486,159.52536260456486,159.52536260456486,159.52536260456486,153.75310982954068,125.2276230344226,68.3113592322627,2068.082375599897,37.60149773817995,16.852897265933255
Europe,2022-01-10,747993718,380.83794857618784,381.0156977968102,380.83794857618784,380.83794857618784,378.89685089422346,378.89685089422346,377.0220399670616,17638.253702781156,359.9643612812481,207.60396279156987
Oceania,2022-01-10,43202462,-30.651971722148758,-13.92258056678536,-13.92258056678536,-13.92258056678536,-30.651971722148758,-30.651971722148758,-30.651971722148758,-757.0287759760697,-36.0489893321938,10.8700402305776
Americas,2022-01-17,1026788511,327.14220336688425,327.5774410059473,327.14220336688425,327.14220336688425,324.48248819000946,324.48248819000946,320.24890521385566,13682.993126002151,285.0623567917115,237.34677656516945
Asia,2022-01-17,4679006159,210.17468770048066,240.14200960307656,240.14200960307656,240.14200960307656,210.17468770048066,210.17468770048066,145.93889944469618,699.2334910754141,13.710460609321846,27.14449619941182
Africa,2022-01-17,1371693397,161.34064320796014,161.34064320796014,161.34064320796014,161.34064320796014,155.547113409015,128.5998549937818,69.08331225009562,2068.082375599897,37.60149773817995,17.03260171048268
Europe,2022-01-17,747993718,386.6851188366145,388.8228440053439,386.6851188366145,386.6851188366145,383.5804117326249,383.5804117326249,380.39788822452186,17638.253702781156,359.9643612812481,210.48794583593013
Oceania,2022-01-17,43202462,-26.295378075968138,-13.176237340752476,-13.176237340752476,-13.176237340752476,-26.295378075968138,-26.295378075968138,-26.295378075968138,-757.0287759760697,-36.0489893321938,11.788964712242555
Americas,2022-01-24,1026788511,332.47025542009703,334.8025608323774,332.47025542009703,332.47025542009703,330.0575512028658,330.0575512028658,326.49425314413503,13682.993126002151,285.0623567917115,239.81904906608366
Asia,2022-01-24,4679006159,214.43505175565295,242.9411678562786,242.9411678562786,242.9411678562786,214.43505175565295,214.43505175565295,147.6151450966551,699.2334910754141,13.710460609321846,27.334387144156782
Africa,2022-01-24,1371693397,162.7968104014317,162.7968104014317,162.7968104014317,162.7968104014317,156.99887722218475,131.09423537824938,69.8674999642766,2068.082375599897,37.60149773817995,17.233960483955002
Europe,2022-01-24,747993718,392.6675895356105,395.2784855719964,392.6675895356105,392.6675895356105,388.5312111075292,388.5312111075292,383.87559128100537,17638.253702781156,359.9643612812481,213.2251354014714
Oceania,2022-01-24,43202462,-23.326829717311114,-12.131362073685242,-12.131362073685242,-12.131362073685242,-23.326829717311114,-23.326829717311114,-25.72959419966502,-757.0287759760697,-36.0489893321938,12.925476330492462
Americas,2022-01-30,1026788511,337.07767621187793,341.0071585986616,337.07767621187793,337.07767621187793,335.31922114637354,335.31922114637354,331.8589871432293,13682.993126002151,285.0623567917115,242.36011957091327
Asia,2022-01-30,4679006159,218.08528854403528,245.35747925722197,245.35747925722197,245.35747925722197,218.08528854403528,218.08528854403528,149.05954579574475,699.2334910754141,13.710460609321846,27.5277064024057
Africa,2022-01-30,1371693397,164.04631334883427,164.04631334883427,164.04631334883427,164.04631334883427,158.21695046718256,133.370325782537,70.55862313515404,2068.082375599897,37.60149773817995,17.35599898057977
Europe,2022-01-30,747993718,397.8332240513927,401.004566984748,397.8332240513927,397.8332240513927,392.8401476537877,392.8401476537877,387.40263489308006,17638.253702781156,359.9643612812481,215.3226343005196
Oceania,2022-01-30,43202462,-20.77160719062011,-11.23621085562811,-11.23621085562811,-11.23621085562811,-20.77160719062011,-20.77160719062011,-23.896202209761153,-757.0287759760697,-36.0489893321938,14.215097278483805
