location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Benin,2020-10-19,-0.094,-0.016,-0.026,-0.094,-0.186,0,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-10-19,0.346,0.404,0.346,0.289,0.242,0.473,FALSE
Burkina Faso,2020-10-19,-0.083,0.025,0.025,-0.083,-0.112,0.002,FALSE
Bangladesh,2020-10-19,0.308,0.308,0.308,0.223,0.149,0.012,FALSE
Bulgaria,2020-10-19,0.734,0.831,0.831,0.734,0.732,0.21,TRUE
Bahrain,2020-10-19,0.268,0.3,0.268,0.19,0.166,0.193,FALSE
Bahamas,2020-10-19,0.545,0.596,0.545,0.447,0.447,0.504,FALSE
Bosnia,2020-10-19,0.528,1.025,0.903,0.528,0.528,0.264,TRUE
Belarus,2020-10-19,0.793,0.942,0.942,0.793,0.39,0.049,TRUE
Belize,2020-10-19,0.166,0.264,0.264,0.166,0.162,0.247,TRUE
Bermuda,2020-10-19,-0.575,-0.063,-0.063,-0.575,-0.575,0,TRUE
Bolivia,2020-10-19,0.144,0.289,0.254,0.144,0.144,0.205,TRUE
Brazil,2020-10-19,0.262,0.326,0.326,0.262,0.258,0.218,TRUE
Barbados,2020-10-19,-0.25,-0.104,-0.128,-0.25,-0.25,0,TRUE
Brunei,2020-10-19,-0.219,-0.038,-0.038,-0.219,-0.219,0,TRUE
Bhutan,2020-10-19,-0.031,0.088,0.088,-0.031,-0.047,NA,FALSE
Botswana,2020-10-19,0.219,0.309,0.309,0.219,0.035,0.016,FALSE
Central African Republic,2020-10-19,-0.152,-0.053,-0.123,-0.152,-0.201,0,FALSE
Canada,2020-10-19,0.069,0.08,0.08,0.04,0.036,0.059,TRUE
Switzerland,2020-10-19,0.415,0.478,0.478,0.415,0.349,0.09,TRUE
Chile,2020-10-19,0.186,0.186,0.186,0.12,0.12,0.233,TRUE
China,2020-10-19,0.076,0.089,0.089,0.076,-0.003,0,FALSE
Ivory Coast,2020-10-19,-0.047,-0.007,-0.047,-0.058,-0.127,0,FALSE
Cameroon,2020-10-19,0.169,0.169,0.169,0.017,-0.087,0,FALSE
Congo,2020-10-19,0.071,0.071,0.071,-0.043,-0.186,0.004,FALSE
Congo-Brazzaville,2020-10-19,0.222,0.222,0.222,0.004,-0.116,0.004,FALSE
Cook Islands,2020-10-19,-0.09,-0.055,-0.09,-0.106,-0.172,NA,FALSE
Colombia,2020-10-19,0.477,0.477,0.477,0.359,0.344,0.309,TRUE
Comoros,2020-10-19,-0.018,-0.018,-0.018,-0.057,-0.137,0,FALSE
Cape Verde,2020-10-19,0.532,0.745,0.745,0.532,0.25,0.267,FALSE
Costa Rica,2020-10-19,0.2,0.551,0.551,0.2,0.2,0.311,TRUE
Cuba,2020-10-19,-0.057,0.014,0.014,-0.057,-0.058,0.004,TRUE
Curaçao,2020-10-19,0.006,0.01,0.006,-0.1,-0.1,0,FALSE
Cayman Islands,2020-10-19,-0.047,-0.008,-0.047,-0.213,-0.213,0,FALSE
Cyprus,2020-10-19,0.101,0.101,0.101,-0.017,-0.017,0,TRUE
Czech Republic,2020-10-19,2.049,2.049,2.049,1.608,1.387,0.613,TRUE
Germany,2020-10-19,0.192,0.242,0.242,0.186,0.173,0.032,TRUE
Djibouti,2020-10-19,0.243,0.3,0.243,0.071,-0.071,0,FALSE
Dominica,2020-10-19,-0.068,-0.035,-0.068,-0.15,-0.152,NA,FALSE
Denmark,2020-10-19,0.223,0.223,0.223,0.106,0.056,0.037,TRUE
Dominican Republic,2020-10-19,-0.027,0.07,-0.027,-0.086,-0.086,0.034,FALSE
Algeria,2020-10-19,0.256,0.29,0.282,0.256,0.251,0.018,TRUE
Ecuador,2020-10-19,0.287,0.293,0.287,0.224,0.224,0.143,TRUE
Egypt,2020-10-19,0.095,0.209,0.209,0.095,0.095,0.009,TRUE
Eritrea,2020-10-19,-0.121,-0.057,-0.121,-0.228,-0.228,NA,FALSE
Spain,2020-10-19,0.64,0.64,0.64,0.405,0.368,0.284,TRUE
Estonia,2020-10-19,0.084,0.256,0.256,0.084,0.084,0,TRUE
Ethiopia,2020-10-19,0.13,0.13,0.13,0.065,-0.066,0.008,FALSE
Finland,2020-10-19,0.06,0.104,0.094,0.06,0.06,0.011,TRUE
Fiji,2020-10-19,-0.085,-0.044,-0.085,-0.089,-0.105,0,FALSE
Falkland Islands,2020-10-19,-0.086,-0.036,-0.086,-0.127,-0.227,NA,FALSE
France,2020-10-19,0.496,0.496,0.496,0.434,0.339,0.166,TRUE
Faroe Islands,2020-10-19,-0.086,-0.03,-0.082,-0.117,-0.117,NA,TRUE
Micronesia,2020-10-19,0.069,0.069,0.069,0.003,-0.079,NA,FALSE
Gabon,2020-10-19,0.088,0.088,0.088,-0.017,-0.131,0,FALSE
Britain,2020-10-19,0.259,0.259,0.259,0.171,0.171,0.165,TRUE
Georgia,2020-10-19,0.393,0.526,0.526,0.393,0.393,0.182,TRUE
Guernsey,2020-10-19,-0.077,0.042,-0.076,-0.077,-0.077,NA,FALSE
Ghana,2020-10-19,-0.047,0.023,0.023,-0.047,-0.181,0.002,FALSE
Gibraltar,2020-10-19,0.027,0.174,0.049,0.004,-0.001,NA,TRUE
Guinea,2020-10-19,-0.069,-0.012,-0.012,-0.069,-0.179,0.001,FALSE
The Gambia,2020-10-19,0.059,0.059,0.059,0.034,-0.125,0.005,FALSE
Guinea-Bissau,2020-10-19,0.075,0.075,0.075,-0.052,-0.127,0.006,FALSE
Equatorial Guinea,2020-10-19,-0.049,-0.01,-0.049,-0.088,-0.089,0,FALSE
Greece,2020-10-19,0.006,0.288,0.288,0.006,0.006,0.086,TRUE
Grenada,2020-10-19,-0.081,-0.053,-0.081,-0.145,-0.178,NA,FALSE
Greenland,2020-10-19,-0.356,-0.019,-0.076,-0.356,-0.356,NA,TRUE
Guatemala,2020-10-19,0.143,0.493,0.467,0.143,0.143,0.108,TRUE
Guyana,2020-10-19,0.284,0.357,0.357,0.284,0.149,0.127,FALSE
Hong Kong,2020-10-19,0.104,0.104,0.104,0.028,-0.033,0,TRUE
Honduras,2020-10-19,0.308,0.391,0.391,0.308,0.229,0.079,FALSE
Croatia,2020-10-19,0.739,0.739,0.739,0.575,0.515,0.153,TRUE
Haiti,2020-10-19,0.185,0.186,0.185,0.086,0.002,0.001,FALSE
Hungary,2020-10-19,0.9,0.907,0.9,0.718,0.718,0.284,TRUE
Indonesia,2020-10-19,0.271,0.271,0.271,0.096,0.039,0.035,FALSE
Isle of Man,2020-10-19,-0.034,0.132,-0.034,-0.142,-0.142,0,FALSE
India,2020-10-19,0.421,0.505,0.505,0.421,0.331,0.054,FALSE
Ireland,2020-10-19,0.091,0.189,0.184,0.091,0.091,0.065,TRUE
Iran,2020-10-19,0.705,0.705,0.705,0.368,0.368,0.319,TRUE
Iraq,2020-10-19,0.558,0.558,0.558,0.517,0.389,0.141,FALSE
Iceland,2020-10-19,0.11,0.11,0.11,-0.037,-0.037,0.034,TRUE
Israel,2020-10-19,0.322,0.322,0.322,0.232,0.232,0.355,TRUE
Italy,2020-10-19,0.679,0.679,0.679,0.371,0.371,0.093,TRUE
Jamaica,2020-10-19,0.078,0.176,0.176,0.078,0.078,0.143,TRUE
Jersey,2020-10-19,-0.074,0.064,-0.074,-0.083,-0.083,NA,FALSE
Jordan,2020-10-19,0.311,0.663,0.663,0.311,0.311,0.23,TRUE
Japan,2020-10-19,0.041,0.048,0.048,0.012,-0.004,0.005,TRUE
Kazakhstan,2020-10-19,0.236,0.395,0.395,0.236,0.236,0.028,TRUE
Kenya,2020-10-19,0.121,0.263,0.263,0.121,-0.046,0.017,FALSE
Kyrgyzstan,2020-10-19,0.332,0.409,0.409,0.332,0.207,0.049,TRUE
Cambodia,2020-10-19,-0.062,-0.027,-0.03,-0.062,-0.102,NA,FALSE
Kiribati,2020-10-19,-0.068,-0.068,-0.068,-0.11,-0.141,NA,FALSE
Saint Kitts and Nevis,2020-10-19,-0.09,-0.047,-0.09,-0.182,-0.245,NA,FALSE
South Korea,2020-10-19,0.047,0.047,0.047,0,-0.041,0.003,TRUE
Kuwait,2020-10-19,0.249,0.32,0.296,0.201,0.201,0.15,TRUE
Laos,2020-10-19,0.123,0.123,0.123,0.036,-0.071,NA,FALSE
Lebanon,2020-10-19,0.287,0.315,0.315,0.257,0.256,0.124,TRUE
Liberia,2020-10-19,-0.024,-0.024,-0.024,-0.092,-0.171,0,FALSE
Libya,2020-10-19,0.602,0.613,0.602,0.553,0.458,0.181,FALSE
Saint Lucia,2020-10-19,0.08,0.08,0.08,0.025,-0.112,NA,FALSE
Liechtenstein,2020-10-19,-0.02,0.152,0.152,-0.02,-0.02,0,TRUE
Sri Lanka,2020-10-19,0.025,0.147,0.025,-0.042,-0.042,0,FALSE
Lesotho,2020-10-19,-0.022,0.01,0.01,-0.022,-0.183,0,FALSE
Lithuania,2020-10-19,0.686,0.686,0.686,0.25,0.25,0.06,TRUE
Luxembourg,2020-10-19,0.32,0.329,0.32,0.272,0.212,0.059,TRUE
Latvia,2020-10-19,0.495,0.495,0.495,0.275,0.199,0.027,TRUE
Macau,2020-10-19,0.048,0.048,0.048,-0.007,-0.02,NA,TRUE
Morocco,2020-10-19,0.495,0.508,0.495,0.445,0.394,0.124,FALSE
Monaco,2020-10-19,0.459,0.475,0.459,0.304,0.181,0,TRUE
Moldova,2020-10-19,0.717,0.894,0.894,0.717,0.717,0.432,TRUE
Madagascar,2020-10-19,-0.074,-0.05,-0.05,-0.074,-0.182,0,FALSE
Maldives,2020-10-19,0.074,0.145,0.145,0.074,0.005,0.046,TRUE
Mexico,2020-10-19,0.608,0.783,0.783,0.608,0.525,0.245,TRUE
Marshall Islands,2020-10-19,-0.094,0.003,-0.08,-0.094,-0.136,NA,FALSE
North Macedonia,2020-10-19,0.98,1.086,1.03,0.908,0.908,0.324,TRUE
Mali,2020-10-19,-0.025,0.078,0.078,-0.025,-0.118,0,FALSE
Malta,2020-10-19,0.068,0.243,0.2,0.068,0.068,0.097,TRUE
Myanmar,2020-10-19,0.274,0.274,0.274,0.128,0.015,0.061,FALSE
Montenegro,2020-10-19,1.462,1.462,1.462,0.954,0.954,0.756,TRUE
Mongolia,2020-10-19,-0.028,0.221,0.221,-0.053,-0.061,NA,TRUE
Mozambique,2020-10-19,-0.002,0.119,0.119,-0.002,-0.144,0.002,FALSE
Mauritania,2020-10-19,0.079,0.092,0.079,0.057,-0.052,0,FALSE
Montserrat,2020-10-19,-0.012,0.014,-0.012,-0.288,-0.288,0,FALSE
Mauritius,2020-10-19,-0.037,-0.037,-0.037,-0.109,-0.334,0,TRUE
Malawi,2020-10-19,-0.093,-0.035,-0.035,-0.093,-0.197,0.001,FALSE
Malaysia,2020-10-19,-0.094,0.041,-0.072,-0.094,-0.102,0.013,TRUE
Namibia,2020-10-19,0.058,0.223,0.223,0.058,-0.007,0.014,FALSE
New Caledonia,2020-10-19,-0.13,-0.128,-0.13,-0.138,-0.2,NA,FALSE
Niger,2020-10-19,-0.005,0.217,0.12,-0.005,-0.02,0,FALSE
Nigeria,2020-10-19,-0.114,-0.02,-0.02,-0.114,-0.175,0.001,FALSE
Nicaragua,2020-10-19,0.441,0.441,0.441,-0.023,-0.023,0.002,FALSE
Niue,2020-10-19,-0.089,-0.043,-0.089,-0.105,-0.162,NA,FALSE
Netherlands,2020-10-19,0.492,0.519,0.512,0.492,0.407,0.134,TRUE
Norway,2020-10-19,0.107,0.107,0.107,0.049,0.037,0.007,TRUE
Nepal,2020-10-19,0.672,0.705,0.705,0.672,0.324,0.051,FALSE
Nauru,2020-10-19,-0.081,-0.053,-0.053,-0.081,-0.169,NA,FALSE
New Zealand,2020-10-19,0.102,0.102,0.102,-0.103,-0.143,0,TRUE
Oman,2020-10-19,0.193,0.335,0.287,0.193,0.193,0.182,TRUE
Pakistan,2020-10-19,0.287,0.379,0.379,0.287,0.256,0.005,FALSE
Panama,2020-10-19,0.235,0.393,0.393,0.235,0.235,0.237,TRUE
Pitcairn,2020-10-19,-0.093,-0.062,-0.093,-0.109,-0.171,NA,FALSE
Peru,2020-10-19,0.294,0.437,0.437,0.294,0.294,0.412,TRUE
Philippines,2020-10-19,-0.003,0.119,0.119,-0.003,-0.003,0.04,TRUE
Palau,2020-10-19,-0.12,-0.004,-0.063,-0.12,-0.16,NA,FALSE
Papua New Guinea,2020-10-19,-0.078,0.026,0.026,-0.078,-0.078,0,FALSE
Poland,2020-10-19,1.713,1.713,1.713,0.918,0.599,0.202,TRUE
North Korea,2020-10-19,-0.014,0.066,-0.014,-0.034,-0.035,NA,FALSE
Portugal,2020-10-19,0.305,0.394,0.383,0.305,0.305,0.145,TRUE
Paraguay,2020-10-19,0.291,0.437,0.332,0.29,0.283,0.225,TRUE
Palestinian Territories,2020-10-19,0.103,0.203,0.203,0.103,0.103,0.077,TRUE
French Polynesia,2020-10-19,0.074,0.323,0.323,0.028,0.028,0.265,TRUE
Qatar,2020-10-19,0.041,0.041,0.041,0.031,0.028,0.017,TRUE
Romania,2020-10-19,1.199,1.199,1.199,0.965,0.85,0.34,TRUE
Russia,2020-10-19,1.536,1.536,1.536,1.141,0.617,0.149,TRUE
Rwanda,2020-10-19,0.125,0.125,0.125,0.011,-0.112,0.003,FALSE
Saudi Arabia,2020-10-19,0.322,0.322,0.322,0.225,0.134,0.056,FALSE
Sudan,2020-10-19,1.582,1.582,1.582,0.706,0.117,0,FALSE
Senegal,2020-10-19,-0.05,0.083,0.083,-0.05,-0.137,0.004,FALSE
Singapore,2020-10-19,-0.058,-0.045,-0.056,-0.116,-0.116,0.002,TRUE
St. Helena Ascension and Tristan da Cunha,2020-10-19,-0.109,-0.02,-0.109,-0.144,-0.144,NA,FALSE
Solomon Islands,2020-10-19,-0.04,-0.024,-0.04,-0.062,-0.108,NA,FALSE
Sierra Leone,2020-10-19,-0.071,-0.071,-0.071,-0.077,-0.187,0.002,FALSE
El Salvador,2020-10-19,0.343,0.343,0.343,0.16,0.097,0.069,FALSE
San Marino,2020-10-19,0.488,0.488,0.488,0.128,-0.023,0,TRUE
Somalia,2020-10-19,0.109,0.109,0.109,0.017,-0.116,0,FALSE
St. Pierre and Miquelon,2020-10-19,-0.1,0.001,-0.1,-0.192,-0.192,NA,FALSE
Serbia,2020-10-19,-0.009,0.355,0.355,-0.009,-0.009,0.027,TRUE
South Sudan,2020-10-19,0.136,0.136,0.136,-0.028,-0.145,0,FALSE
São Tomé and Príncipe,2020-10-19,-0.008,0.004,-0.008,-0.109,-0.159,0,FALSE
Suriname,2020-10-19,-0.055,0.031,-0.013,-0.055,-0.077,0.042,FALSE
Slovakia,2020-10-19,0.781,0.781,0.781,0.528,0.413,0.071,TRUE
Slovenia,2020-10-19,0.827,0.827,0.827,0.643,0.531,0.138,TRUE
Sweden,2020-10-19,-0.079,0.058,0.031,-0.079,-0.079,0.03,TRUE
Eswatini,2020-10-19,0.384,0.384,0.384,0.148,-0.064,0.032,FALSE
Sint Maarten,2020-10-19,-0.003,0.058,-0.003,-0.163,-0.163,NA,FALSE
Seychelles,2020-10-19,-1.077,-0.032,-0.361,-1.077,-1.077,NA,TRUE
Syria,2020-10-19,-0.009,0.197,0.061,-0.009,-0.009,0.018,FALSE
Turks and Caicos Islands,2020-10-19,0.115,0.115,0.115,-0.204,-0.204,0,FALSE
Chad,2020-10-19,0.109,0.109,0.109,0.059,-0.191,0.001,FALSE
Togo,2020-10-19,-0.05,0.064,0.064,-0.05,-0.115,0.003,FALSE
Thailand,2020-10-19,-0.083,-0.018,-0.039,-0.083,-0.083,0,TRUE
Tajikistan,2020-10-19,0.32,0.32,0.32,0.234,0.141,0.001,TRUE
Tokelau,2020-10-19,-0.07,-0.057,-0.07,-0.112,-0.18,NA,FALSE
Turkmenistan,2020-10-19,0.143,0.193,0.167,0.143,0.042,NA,FALSE
Timor-Leste,2020-10-19,0.049,0.049,0.049,-0.061,-0.1,NA,FALSE
Tonga,2020-10-19,0.013,0.013,0.013,-0.07,-0.073,NA,FALSE
Trinidad and Tobago,2020-10-19,0.124,0.138,0.124,0.068,0.054,0.062,FALSE
Tunisia,2020-10-19,0.678,0.678,0.678,0.367,0.335,0.219,TRUE
Turkey,2020-10-19,0.479,0.479,0.479,0.324,0.313,0.078,FALSE
Tuvalu,2020-10-19,0.017,0.025,0.017,-0.011,-0.108,NA,FALSE
Taiwan,2020-10-19,-0.192,-0.031,-0.031,-0.192,-0.192,0,TRUE
Tanzania,2020-10-19,0.042,0.042,0.042,-0.016,-0.083,0,FALSE
Uganda,2020-10-19,-0.009,0.001,0.001,-0.009,-0.08,0.001,FALSE
Ukraine,2020-10-19,0.747,1.145,1.145,0.747,0.733,0.212,TRUE
Uruguay,2020-10-19,-0.148,0.082,0.082,-0.148,-0.148,0.004,TRUE
United States,2020-10-19,0.318,0.485,0.351,0.278,0.278,0.215,TRUE
Uzbekistan,2020-10-19,0.336,0.336,0.336,0.096,0.096,0.01,TRUE
Vatican,2020-10-19,0.012,0.284,0.106,0.012,-0.057,NA,FALSE
Saint Vincent and the Grenadines,2020-10-19,-0.093,-0.076,-0.093,-0.157,-0.201,NA,FALSE
Venezuela,2020-10-19,0.28,0.28,0.28,0.104,0.053,0.017,FALSE
Virgin Islands (British),2020-10-19,-0.068,0.005,-0.068,-0.3,-0.3,0,FALSE
Vietnam,2020-10-19,0.071,0.071,0.071,-0.058,-0.058,0,FALSE
Vanuatu,2020-10-19,-0.013,-0.013,-0.013,-0.073,-0.111,NA,FALSE
Wallis and Futuna,2020-10-19,-0.034,-0.033,-0.034,-0.089,-0.132,NA,FALSE
Samoa,2020-10-19,0.021,0.021,0.021,-0.064,-0.078,NA,FALSE
Yemen,2020-10-19,0.231,0.268,0.231,0.127,0.072,0.001,FALSE
South Africa,2020-10-19,0.201,0.263,0.201,0.178,0.115,0.148,TRUE
Zambia,2020-10-19,-0.03,0.017,-0.001,-0.03,-0.089,0.006,FALSE
Zimbabwe,2020-10-19,0.147,0.147,0.147,0.027,-0.095,0.002,FALSE
European Union,2020-10-19,0.631,0.631,0.631,0.631,0.631,0.154,TRUE
Aruba,2020-10-26,0.459,0.459,0.459,0.121,0.115,0.233,TRUE
Afghanistan,2020-10-26,0.32,0.331,0.32,0.191,0.186,0.006,FALSE
Angola,2020-10-26,0.009,0.172,0.172,0.009,-0.089,0.008,FALSE
Anguilla,2020-10-26,-0.025,-0.016,-0.025,-0.107,-0.208,NA,FALSE
Albania,2020-10-26,0.859,0.939,0.859,0.392,0.392,0.126,TRUE
Andorra,2020-10-26,0.962,2.319,2.319,0.962,0.962,2.101,TRUE
United Arab Emirates,2020-10-26,0.064,0.156,0.064,0.031,0.031,0.021,FALSE
Argentina,2020-10-26,1.032,1.201,1.201,0.916,0.916,0.832,TRUE
Armenia,2020-10-26,1.692,1.78,1.78,1.692,1.358,0.484,FALSE
Antigua and Barbuda,2020-10-26,-0.202,-0.053,-0.123,-0.202,-0.202,0,TRUE
Australia,2020-10-26,-0.103,-0.076,-0.084,-0.103,-0.106,0,TRUE
Austria,2020-10-26,0.589,0.589,0.589,0.479,0.394,0.137,TRUE
Azerbaijan,2020-10-26,0.715,0.759,0.715,0.595,0.456,0.065,FALSE
Burundi,2020-10-26,0.218,0.218,0.218,0.012,-0.135,0,FALSE
Belgium,2020-10-26,1.62,1.62,1.62,1.464,1.193,0.522,TRUE
Benin,2020-10-26,-0.089,-0.002,-0.002,-0.089,-0.186,0,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-10-26,-0.063,0.001,-0.063,-0.249,-0.249,0,FALSE
Burkina Faso,2020-10-26,-0.083,0.063,0.063,-0.083,-0.096,0.001,FALSE
Bangladesh,2020-10-26,0.313,0.313,0.313,0.274,0.178,0.012,FALSE
Bulgaria,2020-10-26,1.408,1.432,1.432,1.31,1.091,0.272,TRUE
Bahrain,2020-10-26,0.178,0.196,0.178,0.108,0.06,0.114,FALSE
Bahamas,2020-10-26,0.437,0.477,0.437,0.383,0.321,0.315,FALSE
Bosnia,2020-10-26,0.528,1.663,1.413,0.528,0.528,0.46,TRUE
Belarus,2020-10-26,0.793,1.102,1.102,0.793,0.348,0.042,TRUE
Belize,2020-10-26,0.166,0.34,0.291,0.166,0.166,0.185,TRUE
Bermuda,2020-10-26,-0.575,-0.009,-0.009,-0.575,-0.575,0,TRUE
Bolivia,2020-10-26,0.144,0.254,0.22,0.144,0.141,0.187,TRUE
Brazil,2020-10-26,0.262,0.329,0.329,0.262,0.257,0.206,TRUE
Barbados,2020-10-26,-0.25,-0.072,-0.107,-0.25,-0.25,0,TRUE
Brunei,2020-10-26,-0.219,-0.036,-0.036,-0.219,-0.219,0,TRUE
Bhutan,2020-10-26,0.002,0.091,0.091,0.002,-0.063,NA,FALSE
Botswana,2020-10-26,0.095,0.458,0.458,0.095,-0.033,0.005,FALSE
Central African Republic,2020-10-26,-0.15,-0.071,-0.109,-0.15,-0.189,0,FALSE
Canada,2020-10-26,0.095,0.154,0.14,0.095,0.081,0.078,TRUE
Switzerland,2020-10-26,0.727,1.123,1.123,0.727,0.683,0.232,TRUE
Chile,2020-10-26,0.172,0.176,0.172,0.132,0.126,0.239,TRUE
China,2020-10-26,0.079,0.108,0.082,0.079,-0.006,0,FALSE
Ivory Coast,2020-10-26,-0.071,0.01,-0.056,-0.071,-0.129,0,FALSE
Cameroon,2020-10-26,0.173,0.173,0.173,0.024,-0.094,0.001,FALSE
Congo,2020-10-26,0.079,0.079,0.079,-0.02,-0.184,0,FALSE
Congo-Brazzaville,2020-10-26,0.222,0.222,0.222,0.011,-0.101,0,FALSE
Cook Islands,2020-10-26,-0.09,-0.076,-0.09,-0.172,-0.185,NA,FALSE
Colombia,2020-10-26,0.385,0.492,0.485,0.385,0.385,0.336,TRUE
Comoros,2020-10-26,-0.021,-0.021,-0.021,-0.047,-0.144,0,FALSE
Cape Verde,2020-10-26,0.338,0.49,0.49,0.338,0.066,0.178,FALSE
Costa Rica,2020-10-26,0.2,0.551,0.551,0.2,0.2,0.314,TRUE
Cuba,2020-10-26,-0.057,0.006,-0.011,-0.057,-0.058,0.003,TRUE
Curaçao,2020-10-26,0.016,0.016,0.016,-0.103,-0.103,0,FALSE
Cayman Islands,2020-10-26,-0.058,0.011,-0.058,-0.231,-0.231,0,FALSE
Cyprus,2020-10-26,-0.074,0.032,0.003,-0.074,-0.074,0,TRUE
Czech Republic,2020-10-26,2.851,2.851,2.851,2.213,1.966,1.099,TRUE
Germany,2020-10-26,0.205,0.29,0.29,0.205,0.183,0.044,TRUE
Djibouti,2020-10-26,0.208,0.208,0.208,0.045,-0.057,0,FALSE
Dominica,2020-10-26,-0.045,-0.024,-0.045,-0.134,-0.163,NA,FALSE
Denmark,2020-10-26,-0.071,0.135,0.135,-0.071,-0.071,0.06,TRUE
Dominican Republic,2020-10-26,0.026,0.118,0.026,-0.04,-0.04,0.03,FALSE
Algeria,2020-10-26,0.256,0.327,0.309,0.256,0.229,0.018,TRUE
Ecuador,2020-10-26,0.201,0.264,0.264,0.201,0.201,0.13,TRUE
Egypt,2020-10-26,0.095,0.216,0.216,0.095,0.095,0.011,TRUE
Eritrea,2020-10-26,-0.108,-0.06,-0.108,-0.187,-0.187,NA,FALSE
Spain,2020-10-26,0.637,0.637,0.637,0.504,0.423,0.336,TRUE
Estonia,2020-10-26,-0.302,0.147,0.147,-0.302,-0.302,0.047,TRUE
Ethiopia,2020-10-26,0.141,0.141,0.141,0.08,-0.072,0.009,FALSE
Finland,2020-10-26,0.225,0.225,0.225,0.069,0.023,0.014,TRUE
Fiji,2020-10-26,-0.092,-0.073,-0.09,-0.092,-0.138,0,FALSE
Falkland Islands,2020-10-26,-0.075,-0.024,-0.075,-0.13,-0.219,NA,FALSE
France,2020-10-26,0.688,0.714,0.714,0.642,0.559,0.286,TRUE
Faroe Islands,2020-10-26,-0.086,0,-0.086,-0.192,-0.192,NA,TRUE
Micronesia,2020-10-26,0.052,0.052,0.052,0.018,-0.107,NA,FALSE
Gabon,2020-10-26,0.089,0.096,0.096,0.089,-0.118,0,FALSE
Britain,2020-10-26,0.268,0.337,0.275,0.268,0.268,0.248,TRUE
Georgia,2020-10-26,0.393,0.942,0.775,0.393,0.393,0.248,TRUE
Guernsey,2020-10-26,-0.086,0.034,-0.086,-0.15,-0.15,NA,FALSE
Ghana,2020-10-26,-0.04,0.122,0.122,-0.04,-0.183,0.002,FALSE
Gibraltar,2020-10-26,0.027,0.115,0.027,-0.027,-0.055,NA,TRUE
Guinea,2020-10-26,-0.068,0.003,0.003,-0.068,-0.177,0.001,FALSE
The Gambia,2020-10-26,0.091,0.091,0.091,0.043,-0.139,0.005,FALSE
Guinea-Bissau,2020-10-26,0.078,0.078,0.078,-0.048,-0.127,0,FALSE
Equatorial Guinea,2020-10-26,-0.05,0.011,-0.05,-0.068,-0.092,0,FALSE
Greece,2020-10-26,0.182,0.296,0.296,0.182,0.182,0.087,TRUE
Grenada,2020-10-26,-0.07,-0.05,-0.07,-0.116,-0.171,NA,FALSE
Greenland,2020-10-26,-0.356,-0.012,-0.012,-0.356,-0.356,NA,TRUE
Guatemala,2020-10-26,0.179,0.519,0.361,0.179,0.179,0.083,TRUE
Guyana,2020-10-26,0.197,0.296,0.296,0.197,0.119,0.158,FALSE
Hong Kong,2020-10-26,0.104,0.104,0.104,0.028,-0.024,0,TRUE
Honduras,2020-10-26,0.289,0.394,0.394,0.289,0.212,0.081,FALSE
Croatia,2020-10-26,0.796,1.256,1.256,0.796,0.796,0.273,TRUE
Haiti,2020-10-26,0.147,0.166,0.147,0.038,0.035,0.001,FALSE
Hungary,2020-10-26,1.231,1.384,1.231,1.089,1.089,0.428,TRUE
Indonesia,2020-10-26,0.305,0.305,0.305,0.096,0.036,0.041,FALSE
Isle of Man,2020-10-26,-0.05,0.134,-0.05,-0.229,-0.229,0,FALSE
India,2020-10-26,0.418,0.534,0.534,0.418,0.277,0.044,FALSE
Ireland,2020-10-26,0.091,0.135,0.131,0.091,0.091,0.083,TRUE
Iran,2020-10-26,0.983,0.983,0.983,0.64,0.64,0.379,TRUE
Iraq,2020-10-26,0.595,0.595,0.595,0.494,0.397,0.127,FALSE
Iceland,2020-10-26,0.482,0.482,0.482,-0.032,-0.081,0,TRUE
Israel,2020-10-26,0.125,0.254,0.205,0.125,0.125,0.297,TRUE
Italy,2020-10-26,1,1,1,0.576,0.527,0.194,TRUE
Jamaica,2020-10-26,0.078,0.159,0.151,0.078,0.078,0.088,TRUE
Jersey,2020-10-26,-0.082,0.053,-0.082,-0.137,-0.137,NA,FALSE
Jordan,2020-10-26,0.311,0.861,0.861,0.311,0.311,0.34,TRUE
Japan,2020-10-26,0.041,0.053,0.053,0.013,-0.004,0.005,TRUE
Kazakhstan,2020-10-26,0.236,0.415,0.415,0.236,0.236,0.027,TRUE
Kenya,2020-10-26,0.14,0.267,0.267,0.14,-0.017,0.02,FALSE
Kyrgyzstan,2020-10-26,0.332,0.447,0.447,0.332,0.236,0.043,TRUE
Cambodia,2020-10-26,-0.054,-0.024,-0.028,-0.054,-0.095,NA,FALSE
Kiribati,2020-10-26,-0.087,-0.072,-0.087,-0.128,-0.171,NA,FALSE
Saint Kitts and Nevis,2020-10-26,-0.08,-0.032,-0.08,-0.169,-0.243,NA,FALSE
South Korea,2020-10-26,0.052,0.052,0.052,0.002,-0.034,0.004,TRUE
Kuwait,2020-10-26,0.249,0.259,0.259,0.184,0.184,0.139,TRUE
Laos,2020-10-26,0.105,0.105,0.105,0.047,-0.043,NA,FALSE
Lebanon,2020-10-26,0.287,0.32,0.32,0.279,0.268,0.109,TRUE
