location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Nigeria,2020-01-06,2498.155,2498.155,2498.155,-131.581,-1604.256,NA,FALSE
Nicaragua,2020-01-06,0,0,0,0,0,NA,TRUE
Niue,2020-01-06,-0.008,0.025,0.001,-0.008,-0.02,NA,FALSE
Netherlands,2020-01-06,0,0,0,0,0,NA,TRUE
Norway,2020-01-06,0,0,0,0,0,NA,TRUE
Nepal,2020-01-06,123.925,230.971,123.925,-2.028,-159.226,NA,FALSE
Nauru,2020-01-06,-0.007,0.25,0.099,-0.036,-0.163,NA,FALSE
New Zealand,2020-01-06,0,0,0,0,0,NA,TRUE
Oman,2020-01-06,0,0,0,0,0,NA,TRUE
Pakistan,2020-01-06,201.768,1374.967,508.347,31.944,-787.878,NA,FALSE
Panama,2020-01-06,0,0,0,0,0,NA,TRUE
Pitcairn,2020-01-06,-0,0.001,0,-0,-0.001,NA,FALSE
Peru,2020-01-06,0,0,0,0,0,NA,TRUE
Philippines,2020-01-06,0,0,0,0,0,NA,TRUE
Palau,2020-01-06,0.018,0.447,0.19,-0.063,-0.285,NA,FALSE
Papua New Guinea,2020-01-06,11.334,128.872,24.661,-21.473,-64.111,NA,FALSE
Poland,2020-01-06,0,0,0,0,0,NA,TRUE
North Korea,2020-01-06,-191.192,401.349,22.719,-191.192,-216.663,NA,FALSE
Portugal,2020-01-06,0,0,0,0,0,NA,TRUE
Paraguay,2020-01-06,0,0,0,0,0,NA,TRUE
Palestinian Territories,2020-01-06,47.173,47.173,47.173,-12.416,-35.75,NA,FALSE
French Polynesia,2020-01-06,0,0,0,0,0,NA,TRUE
Qatar,2020-01-06,0,0,0,0,0,NA,TRUE
Romania,2020-01-06,0,0,0,0,0,NA,TRUE
Russia,2020-01-06,0,0,0,0,0,NA,TRUE
Rwanda,2020-01-06,1.831,55.637,20.404,-11.473,-51.273,NA,FALSE
Saudi Arabia,2020-01-06,76.355,81.682,76.355,-26.296,-77.486,NA,FALSE
Sudan,2020-01-06,105.914,194.859,105.914,8.716,-84.068,NA,FALSE
Senegal,2020-01-06,162.633,162.633,162.633,-12.061,-100.328,NA,FALSE
Singapore,2020-01-06,0,0,0,0,0,NA,TRUE
St. Helena Ascension and Tristan da Cunha,2020-01-06,-0.067,0.208,0.027,-0.067,-0.087,NA,FALSE
Solomon Islands,2020-01-06,-1.384,9.725,2.674,-1.475,-5.099,NA,FALSE
Sierra Leone,2020-01-06,83.626,83.626,83.626,-7.884,-77.454,NA,FALSE
El Salvador,2020-01-06,0,0,0,0,0,NA,TRUE
San Marino,2020-01-06,0,0,0,0,0,NA,TRUE
Somalia,2020-01-06,52.139,114.274,52.139,0.86,-46.777,NA,FALSE
Serbia,2020-01-06,0,0,0,0,0,NA,TRUE
South Sudan,2020-01-06,161.144,201.268,161.144,15.092,-51.142,NA,FALSE
São Tomé and Príncipe,2020-01-06,1.406,1.406,1.406,-0.64,-2.665,NA,FALSE
Suriname,2020-01-06,-2.581,1.355,-0.47,-2.581,-3.578,NA,FALSE
Slovakia,2020-01-06,0,0,0,0,0,NA,TRUE
Slovenia,2020-01-06,0,0,0,0,0,NA,TRUE
Sweden,2020-01-06,0,0,0,0,0,NA,TRUE
Eswatini,2020-01-06,3.092,4.631,3.092,-0.542,-3.146,NA,FALSE
Sint Maarten,2020-01-06,-0.09,0.686,0.215,-0.09,-0.296,NA,FALSE
Seychelles,2020-01-06,0,0,0,0,0,NA,TRUE
Syria,2020-01-06,-16.469,161.186,17.179,-26.197,-110.713,NA,FALSE
Turks and Caicos Islands,2020-01-06,-0.122,0.409,0.114,-0.122,-0.328,NA,FALSE
Chad,2020-01-06,19.345,82.404,38.246,-11.596,-63.854,NA,FALSE
Togo,2020-01-06,78.077,78.077,78.077,-13.947,-55.529,NA,FALSE
Thailand,2020-01-06,0,0,0,0,0,NA,TRUE
Tajikistan,2020-01-06,0,0,0,0,0,NA,TRUE
Tokelau,2020-01-06,-0.005,0.022,0.002,-0.005,-0.014,NA,FALSE
Turkmenistan,2020-01-06,5.57,14.594,5.612,-4.274,-17.46,NA,FALSE
Timor-Leste,2020-01-06,14.317,14.317,14.317,-1.584,-12.137,NA,FALSE
Tonga,2020-01-06,-0.233,0.385,0.027,-0.32,-1.16,NA,FALSE
Trinidad and Tobago,2020-01-06,-5.256,-0.351,-1.938,-5.256,-7.21,NA,FALSE
Tunisia,2020-01-06,0,0,0,0,0,NA,TRUE
Turkey,2020-01-06,-68.83,132.744,18.343,-112.842,-357.963,NA,FALSE
Tuvalu,2020-01-06,0.031,0.178,0.055,-0.018,-0.087,NA,FALSE
Taiwan,2020-01-06,0,0,0,0,0,NA,TRUE
Tanzania,2020-01-06,208.294,486.48,212.3,-17.423,-275.113,NA,FALSE
Uganda,2020-01-06,436.695,436.695,436.695,-18.423,-150.173,NA,FALSE
Ukraine,2020-01-06,0,0,0,0,0,NA,TRUE
Uruguay,2020-01-06,0,0,0,0,0,NA,TRUE
United States,2020-01-06,0,0,0,0,0,NA,TRUE
Uzbekistan,2020-01-06,0,0,0,0,0,NA,TRUE
Vatican,2020-01-06,-0.007,0.013,0,-0.007,-0.011,NA,FALSE
Saint Vincent and the Grenadines,2020-01-06,-0.215,0.139,-0.088,-0.334,-0.674,NA,FALSE
Venezuela,2020-01-06,13.477,186.637,74.153,-6.357,-66.404,NA,FALSE
Virgin Islands (British),2020-01-06,-0.157,0.796,0.085,-0.157,-0.349,NA,FALSE
Vietnam,2020-01-06,148.536,357.587,148.536,-43.093,-352.587,NA,FALSE
Vanuatu,2020-01-06,-1.108,3.951,0.701,-1.108,-2.412,NA,FALSE
Wallis and Futuna,2020-01-06,-0.031,0.384,0.041,-0.031,-0.12,NA,FALSE
Samoa,2020-01-06,-0.272,0.625,-0.003,-0.562,-1.817,NA,FALSE
Yemen,2020-01-06,105.031,134.97,105.031,5.727,-72.406,NA,FALSE
South Africa,2020-01-06,0,0,0,0,0,NA,TRUE
Zambia,2020-01-06,201.545,201.545,201.545,-9.982,-68.26,NA,FALSE
Zimbabwe,2020-01-06,12.301,54.014,24.36,-3.026,-51.652,NA,FALSE
European Union,2020-01-06,-0.075,0.148,-0.075,-1.334,-2.24,NA,FALSE
Aruba,2020-01-13,0,0,0,0,0,NA,TRUE
Afghanistan,2020-01-13,-175.757,382.398,108.88,-175.757,-360.069,NA,FALSE
Angola,2020-01-13,46.695,404.222,143.687,-17.476,-183.121,NA,FALSE
Anguilla,2020-01-13,0.414,1.538,0.414,0.003,-0.142,NA,FALSE
Albania,2020-01-13,0,0,0,0,0,NA,TRUE
Andorra,2020-01-13,0,0,0,0,0,NA,TRUE
United Arab Emirates,2020-01-13,31.273,38.007,31.273,-10.765,-26.943,NA,FALSE
Argentina,2020-01-13,0,0,0,0,0,NA,TRUE
Armenia,2020-01-13,-8.163,9.545,-2.186,-11.172,-25.578,NA,FALSE
Antigua and Barbuda,2020-01-13,0,0,0,0,0,NA,TRUE
Australia,2020-01-13,0,0,0,0,0,NA,TRUE
Austria,2020-01-13,0,0,0,0,0,NA,TRUE
Azerbaijan,2020-01-13,28.29,28.29,28.29,-13.202,-37.606,NA,FALSE
Burundi,2020-01-13,35.275,99.816,44.4,-8.523,-71.868,NA,FALSE
Belgium,2020-01-13,0,0,0,0,0,NA,TRUE
Benin,2020-01-13,149.351,149.351,149.351,-22.934,-123.204,NA,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-01-13,0.576,2.183,0.576,-0.037,-0.439,NA,FALSE
Burkina Faso,2020-01-13,286.061,286.061,286.061,-33.951,-383.733,NA,FALSE
Bangladesh,2020-01-13,212.235,3041.808,607.704,-212.142,-655.368,NA,FALSE
Bulgaria,2020-01-13,0,0,0,0,0,NA,TRUE
Bahrain,2020-01-13,-0.209,4.799,-0.164,-3.316,-9.638,NA,FALSE
Bahamas,2020-01-13,-1.196,3.733,0.612,-1.509,-4.032,NA,FALSE
Bosnia,2020-01-13,0,0,0,0,0,NA,TRUE
Belarus,2020-01-13,0,0,0,0,0,NA,TRUE
Belize,2020-01-13,0,0,0,0,0,NA,TRUE
Bermuda,2020-01-13,0,0,0,0,0,NA,TRUE
Bolivia,2020-01-13,0,0,0,0,0,NA,TRUE
Brazil,2020-01-13,0,0,0,0,0,NA,TRUE
Barbados,2020-01-13,-0.431,1.363,-0.283,-1.49,-3.085,NA,FALSE
Brunei,2020-01-13,0,0,0,0,0,NA,TRUE
Bhutan,2020-01-13,-3.125,4.979,0.993,-3.125,-6.666,NA,FALSE
Botswana,2020-01-13,2.429,9.734,2.429,-5.603,-22.09,NA,FALSE
Central African Republic,2020-01-13,82.56,82.56,82.56,-6.585,-35.513,NA,FALSE
Canada,2020-01-13,0,0,0,0,0,NA,TRUE
Switzerland,2020-01-13,0,0,0,0,0,NA,TRUE
Chile,2020-01-13,0,0,0,0,0,NA,TRUE
China,2020-01-13,-22923.405,-22923.405,-22923.405,-22923.405,-22923.405,NA,TRUE
Ivory Coast,2020-01-13,362.725,362.725,362.725,-50.694,-241.681,NA,FALSE
Cameroon,2020-01-13,24.544,205.924,113.489,-11.31,-125.51,NA,FALSE
Congo,2020-01-13,285.769,934.073,395.935,-54.892,-441.469,NA,FALSE
Congo-Brazzaville,2020-01-13,21.31,53.619,26.102,-0.866,-31.228,NA,FALSE
Cook Islands,2020-01-13,-0.13,0.412,0.018,-0.13,-0.24,NA,FALSE
Colombia,2020-01-13,0,0,0,0,0,NA,TRUE
Comoros,2020-01-13,11.808,11.808,11.808,-1.72,-8.257,NA,FALSE
Cape Verde,2020-01-13,-3.686,2.302,-0.052,-3.686,-6.707,NA,FALSE
Costa Rica,2020-01-13,0,0,0,0,0,NA,TRUE
Cuba,2020-01-13,0,0,0,0,0,NA,TRUE
Curaçao,2020-01-13,2.53,5.278,2.53,0.023,-0.837,NA,FALSE
Cayman Islands,2020-01-13,0.32,2.201,0.859,0.073,-0.561,NA,FALSE
Cyprus,2020-01-13,-0.075,0.148,-0.075,-1.334,-2.24,NA,FALSE
Czech Republic,2020-01-13,0,0,0,0,0,NA,TRUE
Germany,2020-01-13,0,0,0,0,0,NA,TRUE
Djibouti,2020-01-13,-0.098,8.735,2.49,-1.614,-6.027,NA,FALSE
Dominica,2020-01-13,-0.259,0.842,0.11,-0.294,-0.628,NA,FALSE
Denmark,2020-01-13,0,0,0,0,0,NA,TRUE
Dominican Republic,2020-01-13,0,0,0,0,0,NA,TRUE
Algeria,2020-01-13,66.995,163.197,66.995,-64.667,-195.429,NA,FALSE
Ecuador,2020-01-13,0,0,0,0,0,NA,TRUE
Egypt,2020-01-13,0,0,0,0,0,NA,TRUE
Eritrea,2020-01-13,0.072,88.23,13.746,-4.645,-23.391,NA,FALSE
Spain,2020-01-13,0,0,0,0,0,NA,TRUE
Estonia,2020-01-13,0,0,0,0,0,NA,TRUE
Ethiopia,2020-01-13,153.174,893.741,383.413,-136.112,-772.431,NA,FALSE
Finland,2020-01-13,0,0,0,0,0,NA,TRUE
Fiji,2020-01-13,-1.562,21.826,2.268,-4.251,-15.484,NA,FALSE
Falkland Islands,2020-01-13,0.071,0.317,0.071,-0.013,-0.069,NA,FALSE
France,2020-01-13,0,0,0,0,0,NA,TRUE
Faroe Islands,2020-01-13,0,0,0,0,0,NA,TRUE
Micronesia,2020-01-13,0.66,3.211,1.066,-0.129,-1.652,NA,FALSE
Gabon,2020-01-13,6.215,16.625,6.215,-4.594,-23.973,NA,FALSE
Britain,2020-01-13,0,0,0,0,0,NA,TRUE
Georgia,2020-01-13,0,0,0,0,0,NA,TRUE
Guernsey,2020-01-13,-0.791,1.45,0.022,-0.791,-1.048,NA,FALSE
Ghana,2020-01-13,95.17,485.145,144.527,-81.371,-440.641,NA,FALSE
Gibraltar,2020-01-13,0,0,0,0,0,NA,TRUE
Guinea,2020-01-13,178.88,178.88,178.88,-17.281,-119.328,NA,FALSE
The Gambia,2020-01-13,32.587,32.587,32.587,-4.802,-35.463,NA,FALSE
Guinea-Bissau,2020-01-13,37.52,37.52,37.52,-3.107,-28.027,NA,FALSE
Equatorial Guinea,2020-01-13,-2.117,8.693,1.439,-4.053,-16.094,NA,FALSE
Greece,2020-01-13,0,0,0,0,0,NA,TRUE
Grenada,2020-01-13,-0.249,1.716,0.017,-0.487,-1.128,NA,FALSE
Greenland,2020-01-13,0,0,0,0,0,NA,TRUE
Guatemala,2020-01-13,0,0,0,0,0,NA,TRUE
Guyana,2020-01-13,-2.384,5.737,0.438,-2.901,-7.959,NA,FALSE
Hong Kong,2020-01-13,0,0,0,0,0,NA,TRUE
Honduras,2020-01-13,-0.268,109.97,34.491,-0.268,-25.72,NA,FALSE
Croatia,2020-01-13,0,0,0,0,0,NA,TRUE
Haiti,2020-01-13,17.559,159.181,37.236,-4.083,-58.831,NA,FALSE
Hungary,2020-01-13,0,0,0,0,0,NA,TRUE
Indonesia,2020-01-13,1668.357,2809.853,1668.357,-184.921,-1360.106,NA,FALSE
Isle of Man,2020-01-13,-1.168,0.602,-0.036,-1.168,-1.509,NA,FALSE
India,2020-01-13,9251.009,11998.706,9251.009,-862.829,-6758.509,NA,FALSE
Ireland,2020-01-13,0,0,0,0,0,NA,TRUE
Iran,2020-01-13,0,0,0,0,0,NA,TRUE
Iraq,2020-01-13,-62.644,220.325,68.756,-62.644,-225.451,NA,FALSE
Iceland,2020-01-13,0,0,0,0,0,NA,TRUE
Israel,2020-01-13,0,0,0,0,0,NA,TRUE
Italy,2020-01-13,0,0,0,0,0,NA,TRUE
Jamaica,2020-01-13,0,0,0,0,0,NA,TRUE
Jersey,2020-01-13,-1.291,2.314,-0.024,-1.291,-2.027,NA,FALSE
Jordan,2020-01-13,-6.309,32.943,4.61,-20.793,-46.848,NA,FALSE
Japan,2020-01-13,0,0,0,0,0,NA,TRUE
Kazakhstan,2020-01-13,0,0,0,0,0,NA,TRUE
Kenya,2020-01-13,1153.771,1153.771,1153.771,-27.416,-522.077,NA,FALSE
Kyrgyzstan,2020-01-13,0,0,0,0,0,NA,TRUE
Cambodia,2020-01-13,2.395,196.078,39.217,-19.732,-73.951,NA,FALSE
Kiribati,2020-01-13,-0.163,3.648,0.583,-0.677,-2.176,NA,FALSE
Saint Kitts and Nevis,2020-01-13,-0.243,1.013,0.269,-0.243,-0.407,NA,FALSE
South Korea,2020-01-13,0,0,0,0,0,NA,TRUE
Kuwait,2020-01-13,0,0,0,0,0,NA,TRUE
Laos,2020-01-13,34.336,46.812,34.336,-2.781,-32.359,NA,FALSE
Lebanon,2020-01-13,0,0,0,0,0,NA,TRUE
Liberia,2020-01-13,98.409,98.409,98.409,-7.5,-79.268,NA,FALSE
Libya,2020-01-13,-35.809,21.202,2.393,-35.809,-35.809,NA,FALSE
Saint Lucia,2020-01-13,0.397,2.806,0.545,-0.545,-1.544,NA,FALSE
Liechtenstein,2020-01-13,0,0,0,0,0,NA,TRUE
Sri Lanka,2020-01-13,-59.732,312.794,38.608,-59.732,-242.943,NA,FALSE
Lesotho,2020-01-13,14.65,22.512,14.65,0.705,-5.871,NA,FALSE
Lithuania,2020-01-13,0,0,0,0,0,NA,TRUE
Luxembourg,2020-01-13,0,0,0,0,0,NA,TRUE
Latvia,2020-01-13,0,0,0,0,0,NA,TRUE
Macau,2020-01-13,0,0,0,0,0,NA,TRUE
Morocco,2020-01-13,-29.364,86.573,11.304,-84.584,-195.28,NA,FALSE
Monaco,2020-01-13,0,0,0,0,0,NA,TRUE
Moldova,2020-01-13,0,0,0,0,0,NA,TRUE
Madagascar,2020-01-13,606.569,606.569,606.569,-40.707,-224.896,NA,FALSE
Maldives,2020-01-13,-1.071,6.531,1.398,-1.476,-3.684,NA,FALSE
Mexico,2020-01-13,0,0,0,0,0,NA,TRUE
Marshall Islands,2020-01-13,0.352,2.141,1.062,-0.171,-1.142,NA,FALSE
North Macedonia,2020-01-13,0,0,0,0,0,NA,TRUE
Mali,2020-01-13,257.048,257.048,257.048,-61.851,-227.596,NA,FALSE
Malta,2020-01-13,0,0,0,0,0,NA,TRUE
Myanmar,2020-01-13,174.115,428.474,177.064,-14.192,-308.382,NA,FALSE
Montenegro,2020-01-13,0,0,0,0,0,NA,TRUE
Mongolia,2020-01-13,0,0,0,0,0,NA,TRUE
Mozambique,2020-01-13,65.361,286.236,96.733,-5.562,-142.036,NA,FALSE
Mauritania,2020-01-13,-32.399,38.651,10.364,-32.399,-70.418,NA,FALSE
Montserrat,2020-01-13,0.132,0.503,0.132,-0.006,-0.062,NA,FALSE
Mauritius,2020-01-13,0,0,0,0,0,NA,TRUE
Malawi,2020-01-13,257.158,257.158,257.158,-21.184,-152.392,NA,FALSE
Malaysia,2020-01-13,0,0,0,0,0,NA,TRUE
Namibia,2020-01-13,13.221,21.062,13.221,-5.938,-28.723,NA,FALSE
New Caledonia,2020-01-13,-2.614,4.433,-0.219,-2.614,-6.481,NA,FALSE
Niger,2020-01-13,358.78,358.78,358.78,-30.85,-226.126,NA,FALSE
Nigeria,2020-01-13,3750.664,3750.664,3750.664,-149.241,-2405.796,NA,FALSE
Nicaragua,2020-01-13,0,0,0,0,0,NA,TRUE
Niue,2020-01-13,-0.012,0.038,0.002,-0.012,-0.025,NA,FALSE
Netherlands,2020-01-13,0,0,0,0,0,NA,TRUE
Norway,2020-01-13,0,0,0,0,0,NA,TRUE
Nepal,2020-01-13,166.597,341.717,166.597,-2.237,-226.884,NA,FALSE
Nauru,2020-01-13,-0.01,0.365,0.151,-0.054,-0.239,NA,FALSE
New Zealand,2020-01-13,0,0,0,0,0,NA,TRUE
Oman,2020-01-13,0,0,0,0,0,NA,TRUE
Pakistan,2020-01-13,308.229,2049.423,764.398,46.36,-1187.38,NA,FALSE
Panama,2020-01-13,0,0,0,0,0,NA,TRUE
Pitcairn,2020-01-13,-0.001,0.001,0,-0.001,-0.001,NA,FALSE
Peru,2020-01-13,0,0,0,0,0,NA,TRUE
Philippines,2020-01-13,0,0,0,0,0,NA,TRUE
Palau,2020-01-13,0.073,0.672,0.288,-0.085,-0.417,NA,FALSE
Papua New Guinea,2020-01-13,17.001,198.126,40.309,-28.709,-91.48,NA,FALSE
Poland,2020-01-13,0,0,0,0,0,NA,TRUE
North Korea,2020-01-13,-286.23,607.66,40.862,-286.23,-321.746,NA,FALSE
Portugal,2020-01-13,0,0,0,0,0,NA,TRUE
Paraguay,2020-01-13,0,0,0,0,0,NA,TRUE
Palestinian Territories,2020-01-13,70.759,70.759,70.759,-18.624,-53.624,NA,FALSE
French Polynesia,2020-01-13,0,0,0,0,0,NA,TRUE
Qatar,2020-01-13,0,0,0,0,0,NA,TRUE
Romania,2020-01-13,0,0,0,0,0,NA,TRUE
Russia,2020-01-13,0,0,0,0,0,NA,TRUE
Rwanda,2020-01-13,2.916,85.186,31.15,-17.372,-77.062,NA,FALSE
Saudi Arabia,2020-01-13,114.533,119.358,114.533,-40.473,-115.656,NA,FALSE
Sudan,2020-01-13,159.068,285.754,159.068,18.59,-131.146,NA,FALSE
Senegal,2020-01-13,244.376,244.376,244.376,-18.272,-150.491,NA,FALSE
Singapore,2020-01-13,0,0,0,0,0,NA,TRUE
St. Helena Ascension and Tristan da Cunha,2020-01-13,-0.1,0.311,0.046,-0.1,-0.125,NA,FALSE
Solomon Islands,2020-01-13,-2.099,14.619,3.845,-2.107,-7.592,NA,FALSE
Sierra Leone,2020-01-13,125.64,125.64,125.64,-11.471,-116.995,NA,FALSE
El Salvador,2020-01-13,0,0,0,0,0,NA,TRUE
San Marino,2020-01-13,0,0,0,0,0,NA,TRUE
Somalia,2020-01-13,78.28,170.217,78.469,1.683,-60.799,NA,FALSE
Serbia,2020-01-13,0,0,0,0,0,NA,TRUE
South Sudan,2020-01-13,244.212,359.098,244.212,26.254,-78.457,NA,FALSE
São Tomé and Príncipe,2020-01-13,2.121,2.121,2.121,-1.016,-4.003,NA,FALSE
Suriname,2020-01-13,-3.415,3.118,-0.537,-3.415,-5.599,NA,FALSE
Slovakia,2020-01-13,0,0,0,0,0,NA,TRUE
Slovenia,2020-01-13,0,0,0,0,0,NA,TRUE
Sweden,2020-01-13,0,0,0,0,0,NA,TRUE
Eswatini,2020-01-13,4.638,6.963,4.638,-0.803,-4.692,NA,FALSE
Sint Maarten,2020-01-13,0.336,1.836,0.717,0.076,-0.433,NA,FALSE
Seychelles,2020-01-13,0,0,0,0,0,NA,TRUE
Syria,2020-01-13,-24.703,237.663,26.837,-39.296,-166.103,NA,FALSE
Turks and Caicos Islands,2020-01-13,1.184,1.335,1.184,0.017,-0.331,NA,FALSE
Chad,2020-01-13,29.092,122.263,57.259,-17.408,-98.31,NA,FALSE
Togo,2020-01-13,117.326,117.326,117.326,-21.058,-113.564,NA,FALSE
Thailand,2020-01-13,0,0,0,0,0,NA,TRUE
Tajikistan,2020-01-13,0,0,0,0,0,NA,TRUE
Tokelau,2020-01-13,-0.007,0.032,0.005,-0.007,-0.019,NA,FALSE
Turkmenistan,2020-01-13,8.355,21.953,9.058,-6.213,-24.704,NA,FALSE
Timor-Leste,2020-01-13,21.509,21.509,21.509,-2.352,-18.029,NA,FALSE
Tonga,2020-01-13,-0.348,0.584,0.048,-0.457,-1.56,NA,FALSE
Trinidad and Tobago,2020-01-13,-6.824,7.027,-2.245,-6.824,-10.656,NA,FALSE
Tunisia,2020-01-13,0,0,0,0,0,NA,TRUE
Turkey,2020-01-13,-103.245,215.718,23.612,-165.088,-548.852,NA,FALSE
Tuvalu,2020-01-13,0.045,0.243,0.075,-0.02,-0.127,NA,FALSE
Taiwan,2020-01-13,0,0,0,0,0,NA,TRUE
Tanzania,2020-01-13,314.392,732.723,314.392,-26.689,-419.666,NA,FALSE
Uganda,2020-01-13,656.209,656.209,656.209,-26.542,-225.031,NA,FALSE
Ukraine,2020-01-13,0,0,0,0,0,NA,TRUE
Uruguay,2020-01-13,0,0,0,0,0,NA,TRUE
United States,2020-01-13,0,0,0,0,0,NA,TRUE
Uzbekistan,2020-01-13,0,0,0,0,0,NA,TRUE
Vatican,2020-01-13,-0.011,0.019,0.001,-0.011,-0.017,NA,FALSE
Saint Vincent and the Grenadines,2020-01-13,-0.245,1.603,0.034,-0.479,-0.987,NA,FALSE
Venezuela,2020-01-13,43.119,479.303,245.376,-1.014,-148.214,NA,FALSE
Virgin Islands (British),2020-01-13,0.835,2.997,0.835,-0.043,-0.353,NA,FALSE
Vietnam,2020-01-13,222.805,534.46,222.805,-57.546,-525.103,NA,FALSE
Vanuatu,2020-01-13,-1.654,5.988,1.097,-1.654,-3.553,NA,FALSE
Wallis and Futuna,2020-01-13,-0.046,0.578,0.071,-0.046,-0.151,NA,FALSE
Samoa,2020-01-13,-0.406,1.147,-0.023,-0.821,-2.479,NA,FALSE
Yemen,2020-01-13,157.547,203.697,157.547,8.509,-108.474,NA,FALSE
South Africa,2020-01-13,0,0,0,0,0,NA,TRUE
Zambia,2020-01-13,302.786,302.786,302.786,-15.314,-102.101,NA,FALSE
Zimbabwe,2020-01-13,18.7,77.285,35.697,-4.403,-77.521,NA,FALSE
European Union,2020-01-13,-0.075,0.148,-0.075,-1.334,-2.24,NA,FALSE
Aruba,2020-01-20,0,0,0,0,0,NA,TRUE
Afghanistan,2020-01-20,-259.478,504.809,131.579,-259.478,-471.36,NA,FALSE
Angola,2020-01-20,64.922,552.827,213.921,-30.335,-247.413,NA,FALSE
Anguilla,2020-01-20,0.37,1.848,0.37,-0.019,-0.221,NA,FALSE
Albania,2020-01-20,0,0,0,0,0,NA,TRUE
Andorra,2020-01-20,0,0,0,0,0,NA,TRUE
United Arab Emirates,2020-01-20,34.561,53.009,34.561,-14.426,-36.672,NA,FALSE
Argentina,2020-01-20,0,0,0,0,0,NA,TRUE
Armenia,2020-01-20,-12.842,12.327,-3.48,-16.07,-35.702,NA,FALSE
Antigua and Barbuda,2020-01-20,0,0,0,0,0,NA,TRUE
Australia,2020-01-20,0,0,0,0,0,NA,TRUE
Austria,2020-01-20,0,0,0,0,0,NA,TRUE
Azerbaijan,2020-01-20,34.771,36.688,34.771,-17.223,-45.138,NA,FALSE
Burundi,2020-01-20,57.302,146.785,63.828,-13.249,-97.688,NA,FALSE
Belgium,2020-01-20,0,0,0,0,0,NA,TRUE
Benin,2020-01-20,202.226,202.226,202.226,-28.894,-205.4,NA,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-01-20,0.453,2.182,0.453,-0.089,-0.589,NA,FALSE
Burkina Faso,2020-01-20,387.746,387.746,387.746,-44.986,-519.981,NA,FALSE
Bangladesh,2020-01-20,180.211,4026.914,831.713,-281.09,-909.447,NA,FALSE
Bulgaria,2020-01-20,0,0,0,0,0,NA,TRUE
Bahrain,2020-01-20,-0.279,6.503,0.032,-4.411,-12.886,NA,FALSE
Bahamas,2020-01-20,-1.727,4.878,0.904,-2.058,-5.366,NA,FALSE
Bosnia,2020-01-20,0,0,0,0,0,NA,TRUE
Belarus,2020-01-20,0,0,0,0,0,NA,TRUE
Belize,2020-01-20,0,0,0,0,0,NA,TRUE
Bermuda,2020-01-20,0,0,0,0,0,NA,TRUE
Bolivia,2020-01-20,0,0,0,0,0,NA,TRUE
Brazil,2020-01-20,0,0,0,0,0,NA,TRUE
Barbados,2020-01-20,-0.655,1.259,-0.386,-2.049,-4.501,NA,FALSE
Brunei,2020-01-20,0,0,0,0,0,NA,TRUE
Bhutan,2020-01-20,-4.516,6.78,0.971,-4.516,-8.783,NA,FALSE
Botswana,2020-01-20,1.105,14.033,3.485,-7.489,-28.193,NA,FALSE
Central African Republic,2020-01-20,112.965,112.965,112.965,-7.678,-48.673,NA,FALSE
Canada,2020-01-20,0,0,0,0,0,NA,TRUE
Switzerland,2020-01-20,0,0,0,0,0,NA,TRUE
Chile,2020-01-20,0,0,0,0,0,NA,TRUE
China,2020-01-20,-33793.076,-33793.076,-33793.076,-33793.076,-33793.076,NA,TRUE
Ivory Coast,2020-01-20,490.872,490.872,490.872,-68.399,-353.028,NA,FALSE
Cameroon,2020-01-20,27.103,285.03,146.027,-13.221,-168.511,NA,FALSE
Congo,2020-01-20,395.187,1244.743,569.117,-115.485,-550.138,NA,FALSE
Congo-Brazzaville,2020-01-20,29.297,70.74,33.07,-2.004,-41.926,NA,FALSE
Cook Islands,2020-01-20,-0.172,0.544,0.022,-0.172,-0.341,NA,FALSE
Colombia,2020-01-20,0,0,0,0,0,NA,TRUE
Comoros,2020-01-20,16.151,16.151,16.151,-2.554,-11.084,NA,FALSE
Cape Verde,2020-01-20,-4.901,2.879,-0.071,-4.901,-8.7,NA,FALSE
Costa Rica,2020-01-20,0,0,0,0,0,NA,TRUE
Cuba,2020-01-20,0,0,0,0,0,NA,TRUE
Curaçao,2020-01-20,2.883,6.488,2.883,0.05,-1.373,NA,FALSE
Cayman Islands,2020-01-20,0.156,2.451,1.166,0.093,-0.702,NA,FALSE
Cyprus,2020-01-20,-0.075,0.148,-0.075,-1.334,-2.24,NA,FALSE
Czech Republic,2020-01-20,0,0,0,0,0,NA,TRUE
Germany,2020-01-20,0,0,0,0,0,NA,TRUE
Djibouti,2020-01-20,-0.149,11.674,3.208,-2.054,-6.812,NA,FALSE
Dominica,2020-01-20,-0.37,1.029,0.117,-0.37,-0.842,NA,FALSE
Denmark,2020-01-20,0,0,0,0,0,NA,TRUE
Dominican Republic,2020-01-20,0,0,0,0,0,NA,TRUE
Algeria,2020-01-20,57.98,223.509,57.98,-79.996,-258.905,NA,FALSE
Ecuador,2020-01-20,0,0,0,0,0,NA,TRUE
Egypt,2020-01-20,0,0,0,0,0,NA,TRUE
Eritrea,2020-01-20,3.09,116.822,20.804,-6.458,-31.84,NA,FALSE
Spain,2020-01-20,0,0,0,0,0,NA,TRUE
